Referência;2010;
CLIENTE;CNPJ;VALOR Janeiro;PEDIDOS Janeiro;VALOR Fevereiro;PEDIDOS Fevereiro;VALOR Março;PEDIDOS Março;VALOR Abril;PEDIDOS Abril;VALOR Maio;PEDIDOS Maio;VALOR Junho;PEDIDOS Junho;VALOR Julho;PEDIDOS Julho;VALOR Agosto;PEDIDOS Agosto;VALOR Setembro;PEDIDOS Setembro;VALOR Outubro;PEDIDOS Outubro;VALOR Novembro;PEDIDOS Novembro;VALOR Dezembro;PEDIDOS Dezembro;VALOR Ano;Pedidos Ano;
		ORLANDO ALVES BATISTA  serra negra me;	;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;100,00;1;0,00;0;0,00;0;100,00;1,00
IMAGO Informática Ltda;	04.821.224/0001-15;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;148,00;2;0,00;0;0,00;0;148,00;2,00
AGINVEST ASSESSORIA E INTERMEDIAÇÕES DE NEGOCIOS LTDA.;	04.861.424/0001-00;0,00;0;0,00;0;0,00;0;207,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;207,00;1,00
 RMR COMERCIO E TRANSPORTE DE GAS LTDA;	04.868.847/0001-43;0,00;0;0,00;0;0,00;0;233,00;4;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;233,00;4,00
ALBERTO KIM TECIDOS - EPP;	04.886.647/0001-13;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;30,00;3;0,00;0;0,00;0;30,00;2;60,00;5,00
IASTECH AUTOMAÇÃO DE SISTEMAS LTDA;	04.977.185/0001-40;0,00;0;0,00;0;0,00;0;0,00;0;35,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;35,00;1,00
Pavicenter Engenharia Ltda;	05.018.880/0001-47;0,00;0;0,00;0;0,00;0;35,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;35,00;1,00
RECOVERY DO BRASIL CONSULTORIA LTDA;	05.032.035/0001-26;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;100,00;1;0,00;0;0,00;0;0,00;0;100,00;1,00
Metal Phenix Ltda. - ME;	05.034.991/0001-47;132,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;132,00;1,00
WARDROBE CRIAÇÕES E COMÉRCIO LTDA;	05.035.182/0001-50;0,00;0;0,00;0;0,00;0;1330,00;25;0,00;0;0,00;0;0,00;0;79,00;1;0,00;0;0,00;0;0,00;0;0,00;0;1409,00;26,00
Aguia Dourada Prestação de Serviços Ltda.;	05.040.600/0001-05;0,00;0;0,00;0;740,00;4;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;740,00;4,00
LAURO HENRIQUE SCHU;	05.220.802/0001-20;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;143,00;1;0,00;0;0,00;0;143,00;1,00
STOP BULLET EQUIPAMENTOS DE SEGURANÇA LTDA;	05.230.916/0001-51;0,00;0;0,00;0;0,00;0;0,00;0;40,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;40,00;1,00
COFRA LATIN AMERICA LTDA;	05.236.528/0001-88;0,00;0;0,00;0;180,00;2;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;180,00;2,00
MINAS ZINCO EMPREENDIMENTOS IMOBILIARIOS LTDA;	05.248.451/0001-66;0,00;0;0,00;0;0,00;0;0,00;0;140,00;4;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;140,00;4,00
FLOWERS CONSULTING LTDA;	05.279.707/0001-00;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;35,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;35,00;1,00
FUSÃO SOLUÇÕES PARA MEDICINA LTDA;	05.341.148/0001-03;0,00;0;0,00;0;8400,00;84;0,00;0;90,00;1;0,00;0;0,00;0;180,00;2;0,00;0;0,00;0;0,00;0;360,00;3;9030,00;90,00
ASSOCIAÇÃO BENEFICENTE VALOR À VIDA;	05.349.376/0001-20;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;82,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;82,00;1,00
INTERCON ENGENHARIA E SERVIÇOS LTDA;	05.437.753/0001-82;0,00;0;0,00;0;0,00;0;0,00;0;35,00;1;220,00;5;0,00;0;40,00;1;0,00;0;0,00;0;0,00;0;0,00;0;295,00;7,00
BI CAPITAL GESTAO DE RECURSOS LTDA;	05.449.499/0001-32;0,00;0;0,00;0;0,00;0;35,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;35,00;1,00
SA E COBRA ADVOGADOS ASSOCIADOS;	05.459.875/0001-70;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;296,80;2;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;296,80;2,00
MORIA ADMINISTRACAO & COBRANCA LTDA ME;	05.470.491/0001-58;0,00;0;0,00;0;310,00;10;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;310,00;10,00
Afonso Maria Santucci;	05.494.313/0001-67;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;166,00;1;83,80;1;0,00;0;0,00;0;249,80;2,00
ERNANI MAZZEO (GEGONHA BEBV);	05.560.340/0001-90;0,00;0;0,00;0;400,00;6;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;400,00;6,00
CLINICA ODONTOLOGICA DR EDUARDO EMERICH LTDA;	05.574.664/0001-88;0,00;0;0,00;0;0,00;0;0,00;0;219,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;219,00;1,00
Flank Ejchel e Scheibmayr Advogados;	05.741.904/0001-91;0,00;0;0,00;0;0,00;0;0,00;0;120,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;120,00;1,00
FOKUS SERVIÇOS EMPRESARIAIS LTDA ME;	05.769.594/0001-13;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;50,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;50,00;1,00
Amaral e Nicolau Advogados;	05.814.764/0001-34;0,00;0;0,00;0;0,00;0;0,00;0;256,80;3;0,00;0;82,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;338,80;4,00
CREAÇÕES MX FASHION LIMITADA;	05.888.414/0001-12;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;1760,00;34;0,00;0;0,00;0;660,00;13;0,00;0;0,00;0;2420,00;47,00
ZACCHEU MORCELI CHAMMA ADVOGADOS;	05.890.475/0001-14;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;94,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;94,00;1,00
ASSOCIACAO NOSSO CAMINHO;	05.928.519/0001-58;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;238,00;2;0,00;0;238,00;2,00
NECROFRIO INDUSTRIAL DE REFRIERAÇÃO LTDA;	06.006.273/0001-20;0,00;0;0,00;0;548,00;10;0,00;0;0,00;0;245,00;5;270,00;5;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;1063,00;20,00
VANESSA DA SILVA DOS SANTOS ME;	06.026.147/0001-37;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;30,00;1;0,00;0;0,00;0;0,00;0;30,00;1,00
Mauro M. Torres Eletronica - ME;	06.038.436/0001-56;0,00;0;0,00;0;0,00;0;0,00;0;60,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;60,00;1,00
INTELISENSE RADIOCOMUNICACAO LTDA;	06.045.031/0001-45;0,00;0;0,00;0;430,00;4;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;430,00;4,00
CONFORMITY ASSESSORIA EM GESTAO EMPRESARIAL LTDA;	06.120.493/0001-80;0,00;0;0,00;0;6462,00;18;0,00;0;0,00;0;8585,50;53;2094,20;20;0,00;0;1659,56;3;0,00;0;0,00;0;0,00;0;18801,26;94,00
DETECTAMAX INDUSTRIA E COMERCIO DE EQUIPAMENTOS DE SEGURANÇA LTDA;	06.165.248/0001-99;95,00;2;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;50,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;145,00;3,00
COMPANY TOUR OPERADORA E AGENCIA DE TURISMO LT;	06.165.305/0001-30;0,00;0;0,00;0;0,00;0;0,00;0;188,00;2;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;188,00;2,00
BANSIDER FOMENTO MERCANTIL S.A.;	06.262.022/0001-06;0,00;0;0,00;0;0,00;0;0,00;0;230,00;8;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;230,00;8,00
IT SERVICES SOLUTIONS EM INFORMÁTICA LTDA.;	06.284.001/0001-91;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;446,00;8;0,00;0;0,00;0;446,00;8,00
ASSOCIAÇÃO DOS MORADORES DO ACAMPAMENTO DA FAZENDA CARITA POVOADO CAMBOTA MUNICIPIO DE SÃO CRISTOVÃO;	06.819.850/0001-00;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;10,00;1;0,00;0;0,00;0;10,00;1,00
ANA PELLEGRINI ADVOGADOS ASSOCIADOS;	07.058.096/0001-98;3107,00;41;0,00;0;0,00;0;0,00;0;1585,00;22;0,00;0;0,00;0;0,00;0;278,00;4;2751,00;44;127,00;2;0,00;0;7848,00;113,00
RFR COMÉRCIO E RECICLAGEM METAIS LTDA ;	07.100.026/0001-50;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;100,00;3;51,00;2;0,00;0;0,00;0;89,00;2;0,00;0;240,00;7,00
ATRIUM FOMENTO MERCANTIL LTDA;	07.175.041/0001-68;0,00;0;0,00;0;0,00;0;0,00;0;1981,36;21;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;1981,36;21,00
BANCO DO NORDESTE - Gerência de Reestruturação de Ativos - GERAT-CE;	07.237.373/0201-55;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;148,40;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;148,40;1,00
B & S ENGENHARIA LTDA;	07.323.305/0001-83;0,00;0;0,00;0;0,00;0;40,00;1;240,00;4;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;40,00;1;0,00;0;320,00;6,00
DOMANI ADMINISTRACAO E PARTICIPACOES LTDA;	07.342.700/0001-03;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;29,00;1;0,00;0;0,00;0;0,00;0;0,00;0;29,00;1,00
VICENTE GOULART;	07.345.032/0001-78;0,00;0;0,00;0;0,00;0;0,00;0;60,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;60,00;1,00
PROCESSOFT CONSULTANCY ASSESSORIA EM SOFTWARE E GESTÃO EMPRESARIAL LTDA;	07.389.264/0001-28;0,00;0;0,00;0;180,00;2;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;180,00;2,00
Bicbanco S/A;	07.450.604/0001-89;1793,26;50;0,00;0;14704,28;500;4535,70;169;5330,55;462;5467,23;206;5848,91;213;4758,43;277;6917,03;315;5224,43;293;7521,67;271;5934,84;296;68036,33;3052,00
Tournai Adm. Participações Ltda-EPP;	07.451.687/0001-20;0,00;0;0,00;0;480,00;6;0,00;0;0,00;0;312,80;4;78,20;1;85,60;1;0,00;0;0,00;0;75,00;1;0,00;0;1031,60;13,00
SANDER INTERHOLDING AG;	07.544.286/0001-15;0,00;0;0,00;0;0,00;0;0,00;0;525,00;11;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;525,00;11,00
INFRA EM INSTALACOES ELETRICAS LTDA - ME   ;	07.619.387/0001-08;0,00;0;0,00;0;0,00;0;30,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;30,00;1,00
AMAZONIAN AIR AR CONDICIONADO LTDA. - ME;	07.735.705/0001-04;0,00;0;0,00;0;0,00;0;35,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;35,00;1,00
BAMBERG SERVIÇOS DE COMUNICAÇÃO INTEGRADA LTDA;	07.736.501/0001-80;0,00;0;0,00;0;0,00;0;0,00;0;262,00;5;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;262,00;5,00
VIACALL TMKT ASSESSORIA EMPRESARIAL E TELEMARKETING LTDA;	07.750.343/0001-12;0,00;0;0,00;0;0,00;0;35,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;35,00;1,00
VVPSP COMERCIO DE ELETRONICOS E PRODUCOES EM VIDEO LTDA;	07.756.859/0001-74;0,00;0;0,00;0;0,00;0;0,00;0;197,00;5;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;197,00;5,00
VISÃO FUNILARIA ARTESANAL MARTELINHO DE OURO;	07.757.691/0001-11;45,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;45,00;1,00
TOP TRUCK COMÉRCIO E VEÍCULO AUTOMOTIVO LTDA. ;	07.760.342/0001-59;0,00;0;0,00;0;0,00;0;700,00;8;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;700,00;8,00
AMANDA PRIMO LEITE ME;	07.827.735/0001-32;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;180,00;17;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;180,00;17,00
MS Produtos de Confeitaria Ltda.;	07.901.468/0001-04;0,00;0;0,00;0;0,00;0;135,00;1;0,00;0;0,00;0;420,00;3;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;555,00;4,00
MARILEI CRISTINA CURTI CALAON;	07.909.025/0001-51;0,00;0;0,00;0;0,00;0;0,00;0;143,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;143,00;1,00
RED BALLOON PINHEIROS ESCOLA DE IDIOMAS LTDA;	07.919.622/0001-67;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;83,80;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;83,80;1,00
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS AMÉRICA MULTICARTEIRA;	07.964.366/0001-20;0,00;0;0,00;0;600,00;4;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;600,00;4,00
OLIVEIRA DA SILVA GONÇALVES CAMPOS - ADVOGADOS -;	08.000.115/0001-98;0,00;0;0,00;0;0,00;0;156,42;3;52,14;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;208,56;4,00
ZFAC COMERCIAL LTDA.;	08.049.647/0001-10;0,00;0;0,00;0;0,00;0;247,00;5;0,00;0;95,00;1;280,00;3;245,00;5;715,00;10;0,00;0;335,00;6;335,00;6;2252,00;36,00
CIASPREV CENTRO DE INTEGRACAO E ASSISTENCIA AOS SERVIDORES  PUBLICOS- PREVIDENCIA PRIVADA;	08.071.645/0001-27;0,00;0;0,00;0;0,00;0;105,00;3;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;105,00;3,00
COMERCIAL NIKI PRESENTES LTDA ;	08.172.084/0001-52;0,00;0;0,00;0;2010,00;14;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;2010,00;14,00
OREN ENGENHARIA E CONSTRUÇÕES LTDA;	08.184.866/0001-01;166,00;5;0,00;0;0,00;0;175,00;5;135,00;4;0,00;0;0,00;0;0,00;0;0,00;0;44,00;2;0,00;0;0,00;0;520,00;16,00
Eliane da Silva Magalhães;	08.192.962/0001-00;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;35,00;1;0,00;0;0,00;0;0,00;0;35,00;1,00
TOPAZIO CONTABILIDADE E AUDITORIA S/S LTDA ;	08.289.284/0001-90;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;634,00;24;482,00;12;1116,00;36,00
LIBRO COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS.;	08.351.432/0001-59;579,00;2;0,00;0;1668,66;28;424,80;3;0,00;0;200,00;2;0,00;0;500,00;5;1905,20;10;2091,10;19;0,00;0;1103,68;10;8472,44;79,00
Tradição Distribuidora de Frangos Ltda;	08.372.669/0001-16;0,00;0;0,00;0;0,00;0;40,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;40,00;1,00
LC 15 COMERCIO E CONFECÇÕES LTDA - ME;	08.472.787/0001-04;0,00;0;0,00;0;0,00;0;0,00;0;1560,00;33;0,00;0;0,00;0;0,00;0;30,00;3;0,00;0;0,00;0;0,00;0;1590,00;36,00
LELES CRISTIANE CATUNA - ME;	08.585.577/0001-14;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;210,00;9;0,00;0;0,00;0;0,00;0;0,00;0;210,00;9,00
Solidez Consultoria Empresarial Ltda.;	08.612.639/0001-30;0,00;0;0,00;0;0,00;0;325,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;325,00;1,00
FARES HALABIYAH JUNIOR - ME;	08.679.884/0001-64;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;60,00;3;60,00;3,00
Z9 COMPUTADORES LTDA EPP;	08.714.863/0001-32;0,00;0;0,00;0;0,00;0;0,00;0;700,00;14;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;700,00;14,00
SOLANGE MARIA JURIATTI PET SHOP ME;	08.806.675/0001-34;60,00;2;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;60,00;2,00
Comércio de protese Conquest Medical Ltda - EPP;	08.844.761/0001-31;35,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;35,00;1,00
SEMPRE TELECOMUNICACAO LTDA;	08.849.081/0001-00;0,00;0;0,00;0;190,00;4;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;190,00;4,00
AGH Consultoria Empresarial;	08.859.379/0001-00;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;75,00;1;0,00;0;0,00;0;75,00;1,00
Krone Consultoria Organizacional e Assessoria Empresarial LTDA;	09.027.746/0001-63;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;29,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;29,00;1,00
CDCPP - CENTRAL DE DISTRIBUIÇÃO DE CERTIDÕES;	09.067.775/0001-59;254,00;7;0,00;0;0,00;0;507,00;14;660,00;12;0,00;0;140,00;2;0,00;0;320,00;10;0,00;0;0,00;0;0,00;0;1881,00;45,00
SIMONE APARECIDA GOMES ME;	09.117.309/0001-30;0,00;0;0,00;0;0,00;0;240,00;2;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;240,00;2,00
IDENTIFICA BRASIL ;	09.128.873/0001-59;0,00;0;0,00;0;360,00;2;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;360,00;2,00
ITAPEVA  RECUPERAÇÃO DE CRÉDITOS LTDA;	09.154.383/0001-27;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;2156,00;6;214,00;2;0,00;0;2370,00;8,00
ALMA LUX INDUSTRIA E COMERCIO DE LUSTRES E VENTILADORES LTDA;	09.236.888/0001-30;0,00;0;0,00;0;0,00;0;0,00;0;172,00;4;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;172,00;4,00
PETROLUBRI EQUIPAMENTOS PARA DERIVADOS DE PETROLEO  LTDA EPP;	09.250.369/0001-27;0,00;0;0,00;0;0,00;0;0,00;0;35,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;35,00;1,00
STOCKLER SERVIÇOS ADMINISTRATIVOS LTDA - ME;	09.397.911/0001-79;93,20;2;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;93,20;2,00
NEGRÃO & VIEIRA COMÉRCIO E CONFECÇÕES DE ROUPAS LTDA - ME;	09.422.823/0001-80;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;1511,66;9;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;1511,66;9,00
NOVA OLYMPIA PROMOÇÃO DE EVENTOS LTDA;	09.527.407/0001-46;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;1789,98;36;0,00;0;820,00;16;0,00;0;0,00;0;0,00;0;0,00;0;2609,98;52,00
L & T Transportes Ltda;	09.545.425/0001-50;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;10,00;1;0,00;0;0,00;0;10,00;1,00
RED BALLOON PERDIZES CURSO DE INGLES LTDA;	09.601.297/0001-15;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;83,80;1;0,00;0;0,00;0;0,00;0;0,00;0;83,80;1,00
HELIO APARECIDO FAVA JUNIOR COMERCIO DE PNEUS - ME;	09.610.611/0001-26;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;60,00;2;60,00;2,00
LVG - Agente Autônomo de Investimentos Ltda.;	10.157.056/0001-08;0,00;0;0,00;0;238,00;2;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;238,00;2,00
CONFECÇÕES SEMPRE ELA LTDA EPP;	10.203.006/0001-10;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;55,00;1;0,00;0;0,00;0;0,00;0;55,00;1,00
G.R.F. ASSESSORIA CONTABIL LTDA;	10.216.776/0001-05;0,00;0;0,00;0;0,00;0;0,00;0;45,12;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;45,12;1,00
Playstony Industria e Comercio de Ltda Me;	10.268.300/0001-00;0,00;0;0,00;0;0,00;0;0,00;0;165,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;165,00;1,00
HARMÔNICA SANTANA LTDA - ME;	10.274.680/0001-95;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;140,00;10;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;140,00;10,00
ACM  Legalizações Empresariais Ltda. - ME;	10.377.191/0001-69;380,00;8;0,00;0;1440,00;32;380,00;8;490,00;10;399,00;9;175,00;5;304,00;7;274,00;7;234,00;6;274,00;7;322,00;8;4672,00;107,00
 DIAMANTE INDUSTRIA E COMERCIO DE MOVEIS LTDA M;	10.387.419/0001-00;35,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;35,00;1,00
Mega Store Telemarketing Ltda. - EPP;	10.464.235/0001-98;270,00;2;0,00;0;0,00;0;0,00;0;0,00;0;135,00;1;140,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;545,00;4,00
EMPORIO TRADICAO LTDA;	10.499.710/0001-61;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;29,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;29,00;1,00
G.S.C BIJOUX LTDA-ME;	10.584.400/0001-45;0,02;2;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,02;2,00
Franquia - Paulinia;	10.657.396/0001-06;0,00;0;0,00;0;0,00;0;266,00;4;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;266,00;4,00
E. J. DE OLIVEIRA JUNIOR AUTO MECANICA ME;	10.688.127/0001-07;0,00;0;0,00;0;0,00;0;0,00;0;40,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;40,00;1,00
Almeida Tavares Sanches e Silva;	10.732.210/0001-28;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;7619,20;78;0,00;0;0,00;0;7619,20;78,00
JAPA SOUND LTDA ME;	10.752.899/0001-52;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;120,00;7;0,00;0;0,00;0;120,00;7,00
MWCQ ASSES. EMPRESARIAL E REP. LTDA EPP;	10.824.935/0001-46;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;420,38;45;0,10;10;0,00;0;0,00;0;0,00;0;420,48;55,00
AB Impermeabilização Ltda;	10.878.961/0001-57;0,00;0;0,00;0;0,00;0;95,00;3;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;95,00;3,00
PRIMEIRO CARTORIO DE DOCUMENTOS E SERVICOS LTD;	10.999.668/0001-48;0,00;0;0,00;0;0,00;0;250,00;1;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;250,00;1,00
VILLAGIO ITAPEVI EMPREENDIMENTOS IMOBILIÁRIOS SPE LTDA;	11.005.778/0001-00;2165,00;52;0,00;0;480,00;14;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;2645,00;66,00
YES LAND REALTY URBANIZAÇÃO E CONSTRUÇÃO LTDA.;	11.050.258/0001-19;2960,00;54;0,00;0;0,00;0;103,00;1;0,00;0;644,00;8;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;3707,00;63,00
