0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    23092014                                                                                                                                                                                                                                                                                                                                                                                                000001
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        006055554000172PARENTS PASTEIS LTDA ME                 RUA ESPANHA                             ELDORADO DO SUL                         92990000RS493650000103187298107538-1    10092014900BRADESCO S/A        2409201400000000000022800CC                                                                                                                                                                                                                                                                                                                                                                                           323608-174    000175
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        046813416000120ENEAS VALENTIM DE MENEZES               R TREZE MAIO 363                        DIADEMA                                 09941400SP493660000106417600160345-1    10092014900BRADESCO S/A        2409201400000000000022871CC                                                                                                                                                                                                                                                                                                                                                                                           323608-175    000176
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        012506603000149PC COMERCIO DE LANCHES E REFEICOES      AVENIDA FUAD LUTFALLA                   SAO PAULO                               02968000SP493670000106424568161073-1    17092014900BRADESCO S/A        0810201400000000000022977CC                                                                                                                                                                                                                                                                                                                                                                                           323608-176    000177
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        006113293000108HORUS REFEICOES LTDA                    RUA CONS. ELIAS DE CARVALHO 362         SAO PAULO                               04373000SP493680000106422174160826-1    15092014900BRADESCO S/A        2909201400000000000023000CC                                                                                                                                                                                                                                                                                                                                                                                           323608-177    000178
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        055428296000138BAR LANC. RECREIO D´AGUEDA LT           RUA SANTA JUSTINA, 584                  SAO PAULO                               04545042SP493690000106423464160959-1    16092014900BRADESCO S/A        2309201400000000000023040CC                                                                                                                                                                                                                                                                                                                                                                                           323608-178    000179
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        009439699000165SCL BAR E RESTAURANTE LTDA ME           RUA RENATO PAES DE BARROS               SAO PAULO                               04530001SP493700000106421704160779-1    15092014900BRADESCO S/A        2909201400000000000023200CC                                                                                                                                                                                                                                                                                                                                                                                           323608-179    000180
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        019726768000175ALESSANDRA DA SILVA CARDOSO HORTIF      RUA XAVIER PELEMRIM 167                 SAO PAULO                               08275340SP493710000106425661161224-1    18092014900BRADESCO S/A        2509201400000000000023400CC                                                                                                                                                                                                                                                                                                                                                                                           323608-180    000181
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        053772356000100LIMPINHOS BAR EMPORIO LTDA              RUA SAO GONCALO DO ABAETE, 162          SAO PAULO                               02870000SP493720000106423111160924-1    16092014900BRADESCO S/A        3009201400000000000023400CC                                                                                                                                                                                                                                                                                                                                                                                           323608-181    000182
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        004528703000148RESTAURANTE ICHI-BAN LTDA ME            PRACA DA REPUBLICA 76/80 2 ANDAR 1528   SAO PAULO                               01045000SP493730000106420601160667-1    12092014900BRADESCO S/A        2809201400000000000023400CC                                                                                                                                                                                                                                                                                                                                                                                           323608-182    000183
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        003308121000193S.L. PANIF. E CONVENIENCIA LTD          AV MATEO BEI 3037                       SAO PAULO                               03949013SP493740000106420830160690-1    12092014900BRADESCO S/A        2809201400000000000023400CC                                                                                                                                                                                                                                                                                                                                                                                           323608-183    000184
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        013811045000198ADEGA MULISTER LTDA EPP                 RUA TEIXEIRA DE SOUZA 29                SAO PAULO                               05003050SP493750000106421810160790-1    15092014900BRADESCO S/A        2909201400000000000023452CC                                                                                                                                                                                                                                                                                                                                                                                           323608-184    000185
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        017997284000135CORREIA E GARBUIO RESTAURANTE LTDA      AVENIDA MARQUES DE SAO VICENTE 425      SAO PAULO                               01139000SP493760000106424614161078-1    17092014900BRADESCO S/A        2409201400000000000023452CC                                                                                                                                                                                                                                                                                                                                                                                           323608-185    000186
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        004399206000197BARTO RESTAURANTE LTDA EPP              RUA RICARDO LUNARDELLI, 405             SAO PAULO                               04719070SP493770000106426366161263-1    18092014900BRADESCO S/A        2509201400000000000023538CC                                                                                                                                                                                                                                                                                                                                                                                           323608-186    000187
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        008824660000107PAES E DOCES MAGICA LTDA ME             AV. ITABERABA 2042                      SAO PAULO                               02739000SP493780000106424533161070-1    17092014900BRADESCO S/A        0110201400000000000023650CC                                                                                                                                                                                                                                                                                                                                                                                           323608-187    000188
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        087910030000113ARMAZEM METROPOLITANO LTDA              MERCADO PUBLICO D 8                     PORTO ALEGRE                            90020070RS493790000103185350107335-1    08092014900BRADESCO S/A        2909201400000000000023750CC                                                                                                                                                                                                                                                                                                                                                                                           323608-188    000189
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        007671739000174RMCF RESTAURANTE E PIZZARIA LTDA M      RUA DOUTOR VEIGA FILHO                  SAO PAULO                               01229001SP493800000106422948160906-1    16092014900BRADESCO S/A        3009201400000000000020366CC                                                                                                                                                                                                                                                                                                                                                                                           323608-189    000190
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        009083364000157UNIVERSIDADE ACAI BAR E REST.           RUA PROMOTOR GABRIEL NETTUZZI PEREZ 124 SAO PAULO                               04743020SP493810000106424754161092-1    17092014900BRADESCO S/A        2409201400000000000020366CC                                                                                                                                                                                                                                                                                                                                                                                           323608-190    000191
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        001967696000192CASA DE CARNES OSCAR PORTO LTD          RUA CORONEL OSCAR PORTO 509             SAO PAULO                               04003002SP493820000106422221160831-1    15092014900BRADESCO S/A        2909201400000000000020433CC                                                                                                                                                                                                                                                                                                                                                                                           323608-191    000192
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        017991711000178LUIS HENRIQUE ESCOBAR DE OLIVEIRA       AV JUCA BATISTA 6025                    PORTO ALEGRE                            91780070RS493830000103186658107472-1    09092014900BRADESCO S/A        2309201400000000000020500CC                                                                                                                                                                                                                                                                                                                                                                                           323608-192    000193
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        057396376000184SOUZA E SOUZA CIA LTDA                  R MANUEL QUIRINO MATOS 1815             SAO PAULO                               03969000SP493840000106424240161037-1    16092014900BRADESCO S/A        0710201400000000000020551CC                                                                                                                                                                                                                                                                                                                                                                                           323608-193    000194
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        065533929000121ESTACAO SAMPA LANCHES                   AL JAU 1774 CERQ CEZAR                  SAO PAULO                               01420002SP493850000106420589160665-1    12092014900BRADESCO S/A        2809201400000000000020650CC                                                                                                                                                                                                                                                                                                                                                                                           323608-194    000195
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        017938500000171SUCO DE MACA LANCHONETE E RESTAURA      AVENIDA DOUTOR CARDOSO DE MELO 1565     SAO PAULO                               04548005SP493860000106425831161196-1    18092014900BRADESCO S/A        2509201400000000000020862CC                                                                                                                                                                                                                                                                                                                                                                                           323608-195    000196
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        015241437000194COMERCIO DE ALIMENTOS PRINCESA DE       AVENIDA MOEMA 103                       SAO PAULO                               04077020SP493870000106422158160824-1    15092014900BRADESCO S/A        2909201400000000000020885CC                                                                                                                                                                                                                                                                                                                                                                                           323608-196    000197
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        057034183000183BORGES E CIA LTDA                       R PE ANTO JOSE DOS SANTOS, 812          SAO PAULO                               04563002SP493880000106423448160957-1    16092014900BRADESCO S/A        3009201400000000000020970CC                                                                                                                                                                                                                                                                                                                                                                                           323608-197    000198
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        043580513000121CASA DE CARNES POPULAR LTDA             AVENIDA ITABERABA 3817                  SAO PAULO                               02739000SP493890000106424657161082-1    17092014900BRADESCO S/A        0810201400000000000020970CC                                                                                                                                                                                                                                                                                                                                                                                           323608-198    000199
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        005485935000129STAR GULA REFEICOES LTDA EPP            R JOSE JUSTINO PEREIRA 295              SAO PAULO                               02407140SP493900000106419238160512-1    11092014900BRADESCO S/A        2509201400000000000020970CC                                                                                                                                                                                                                                                                                                                                                                                           323608-199    000200
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        013252799000155DAIANE CRISTINA CLARO MOURA             RUA CRISTOVAO COLOMBO 124               CANOAS                                  92200150RS493910000103187778107599-1    10092014900BRADESCO S/A        0110201400000000000021000CC                                                                                                                                                                                                                                                                                                                                                                                           323608-200    000201
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        049523541000193LANCHONETE VILA NOGUEIRA LTDA           AV. PIRAPORINHA 540                     DIADEMA                                 09950000SP493920000106416531160229-1    09092014900BRADESCO S/A        2309201400000000000021268CC                                                                                                                                                                                                                                                                                                                                                                                           323608-201    000202
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        017824709000104DAVITALO PAES E DOCES LTDA ME           AVENIDA OSVALDO VALLE CORDEIRO 848      SAO PAULO                               03584000SP493930000106422468160855-1    15092014900BRADESCO S/A        2909201400000000000021400CC                                                                                                                                                                                                                                                                                                                                                                                           323608-202    000203
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        003178152000177MONT KIYARA PAES E DOCES LTDA           AV.INCONFIDENCIA MINEIRA 814            SAO PAULO                               03911000SP493940000106422310160840-1    15092014900BRADESCO S/A        2909201400000000000021400CC                                                                                                                                                                                                                                                                                                                                                                                           323608-203    000204
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        092209006000191SADI ALBERICO FLORES DOS SANTO          RGASPAR MARTINS 661                     CACEQUI                                 97450000RS493950000100461771204067-1    16092014900BRADESCO S/A        1410201400000000000021955CC                                                                                                                                                                                                                                                                                                                                                                                           323608-204    000205
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        012327237000160IEDA MONTEIRO LOPES 78008077034         RUA FONTOURA XAVIER, LADO IMPAR 1135    CACHOEIRA DO SU                         96503281RS493960000100455135203308-2    08092014900BRADESCO S/A        2909201400000000000021959CC                                                                                                                                                                                                                                                                                                                                                                                           323608-205    000206
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        015409738000184CENTRAL DE CARNES E ROT CACHOEIRA       RUA CACHOEIRA DO CAMPO 350              SAO PAULO                               03938130SP493970000106426862161313-1    18092014900BRADESCO S/A        0210201400000000000022000CC                                                                                                                                                                                                                                                                                                                                                                                           323608-206    000207
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        052997772000143D´ESTILO REST. E LANCH. LTDA            AVENIDAANGELICA 2585                    SAO PAULO                               01227200SP493980000106425858161198-1    18092014900BRADESCO S/A        0210201400000000000022324CC                                                                                                                                                                                                                                                                                                                                                                                           323608-207    000208
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        007446432000170EMPORIO E MERCEARIA LAFI LT ME          R. ETTORE ANDREAZZA 638                 SAO PAULO                               03944000SP493990000106413761159946-1    05092014900BRADESCO S/A        2809201400000000000022434CC                                                                                                                                                                                                                                                                                                                                                                                           323608-208    000209
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        005431260000135ANDERSON RENA RICARDO MERCEARIA-ME      RUA MOACIR DANTAS ITAPICURU             SAO PAULO                               08042290SP494000000106425220161139-1    17092014900BRADESCO S/A        2409201400000000000023800CC                                                                                                                                                                                                                                                                                                                                                                                           323608-209    000210
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        072983919000153C A P TAVEIRA LTDA                      R.PDE. CLEMENTE H.MOUSSIER 57           SAO PAULO                               02016010SP494010000106421755160784-1    15092014900BRADESCO S/A        2909201400000000000023800CC                                                                                                                                                                                                                                                                                                                                                                                           323608-210    000211
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        012237901000180LANCHONETE IMPERIO GOURMET LTD          AVENIDABRIGADEIRO L. ANTONIO 2135       SAO PAULO                               01317002SP494020000106420511160658-1    12092014900BRADESCO S/A        2809201400000000000023800CC                                                                                                                                                                                                                                                                                                                                                                                           323608-211    000212
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        004502497000105MERCEARIA RAINHA DO SELECTA LTDA M      RUA JOSHEPHINA LEONORO LOTTO BUENO 142  SAO BERNARDO DO                         09791360SP494030000106426668161293-1    18092014900BRADESCO S/A        2509201400000000000023800CC                                                                                                                                                                                                                                                                                                                                                                                           323608-212    000213
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        005496313000104LANCHONETE E RESTAURANTE VALE DO S      RUA JOAO GONCALVES 332                  GUARULHOS                               07010010SP494040000106421321160741-1    15092014900BRADESCO S/A        2909201400000000000024038CC                                                                                                                                                                                                                                                                                                                                                                                           323608-213    000214
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        003745851000151BIG PAO EXPRESS LTDA                    AVENIDALIDER 1761                       SAO PAULO                               08280005SP494050000106421267160735-1    15092014900BRADESCO S/A        2909201400000000000024200CC                                                                                                                                                                                                                                                                                                                                                                                           323608-214    000215
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        004740511000109LANCHONETE OLIMPIADAS LTDA              AL RAJA GABAGLIA 125                    SAO PAULO                               04551090SP494060000106421615160770-1    15092014900BRADESCO S/A        2909201400000000000024200CC                                                                                                                                                                                                                                                                                                                                                                                           323608-215    000216
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        091812842000101RAUL LUIZ POSTAL                        R JOAQUIM DE CARVALHO 345               PORTO ALEGRE                            91740840RS494070000103186895107499-1    10092014900BRADESCO S/A        2409201400000000000024230CC                                                                                                                                                                                                                                                                                                                                                                                           323608-216    000217
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        092147289000194ZAMBIASI ALIMENTOS LTDA                 DOS FERROVIARIOS 548                    ESTEIO                                  93265150RS494080000103186372107442-1    09092014900BRADESCO S/A        2309201400000000000024274CC                                                                                                                                                                                                                                                                                                                                                                                           323608-217    000218
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        043788066000109PANIFICADORA DENIMAR LTDA               AV OLIVEIRA FREIRE 1436                 SAO PAULO                               08080570SP494090000106421135160722-1    15092014900BRADESCO S/A        2909201400000000000024279CC                                                                                                                                                                                                                                                                                                                                                                                           323608-218    000219
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        056853500000120CHINAS BAR E RESTAURANTE LTDA           AV VILA EMA 5220                        SAO PAULO                               03282000SP494100000106419998160594-1    11092014900BRADESCO S/A        2509201400000000000024400CC                                                                                                                                                                                                                                                                                                                                                                                           323608-219    000220
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        015614553000101GILMARIO ALVES DE MATOS-ME              RUA DOUTOR SUZANO BRANDAO 461           SAO PAULO                               03502000SP494110000106418134160398-1    10092014900BRADESCO S/A        2409201400000000000024570CC                                                                                                                                                                                                                                                                                                                                                                                           323608-220    000221
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        005005323000191O CAPIAU RESTAURANTE LTDA               RUA SILVA BUENO 1771                    SAO PAULO                               04208052SP494120000106421488160757-1    15092014900BRADESCO S/A        2909201400000000000024600CC                                                                                                                                                                                                                                                                                                                                                                                           323608-221    000222
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        069144251000146RITA DE JESUS VAZ BARBOSA ME            R CEL AMARO SOBRINHO, 181               SAO PAULO                               03448120SP494130000106421275160736-1    15092014900BRADESCO S/A        2909201400000000000024735CC                                                                                                                                                                                                                                                                                                                                                                                           323608-222    000223
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        061218830000184VIA PIAVE LANCHES E CHOPP LTDA          R. ALEXANDRE DUMAS 1598                 SAO PAULO                               04717004SP494140000106426331161260-1    18092014900BRADESCO S/A        2509201400000000000024741CC                                                                                                                                                                                                                                                                                                                                                                                           323608-223    000224
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        093081297000148ANTONIO GINGUELESKIME                   ESTRADA ARACAJU 1063                    PORTO ALEGRE                            91740320RS494150000103187514107562-1    10092014900BRADESCO S/A        2409201400000000000024809CC                                                                                                                                                                                                                                                                                                                                                                                           323608-224    000225
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        093285427000164LHPRODUTOS COLONIAIS                    RUA SAO GERALDO 1380                    GUAIBA                                  92500000RS494160000103187140107524-1    10092014900BRADESCO S/A        2409201400000000000024848CC                                                                                                                                                                                                                                                                                                                                                                                           323608-225    000226
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        005087634000147NARESSI E BONELI LTDA                   R MANOEL DO CARMO 549                   SANTIAGO                                97700000RS494170000100453451203150-1    08092014900BRADESCO S/A        0610201400000000000025287CC                                                                                                                                                                                                                                                                                                                                                                                           323608-226    000227
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        052977980000180COLONIAL PAES E DOCES LTDA              R CONDE DE PORTO ALEGRE 1095            SAO PAULO                               04608001SP494180000106417014160277-1    09092014900BRADESCO S/A        2309201400000000000025300CC                                                                                                                                                                                                                                                                                                                                                                                           323608-227    000228
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        001097718000100BAR E LANCHES PRA LA DE BOM             AV DOS JEQUITIBASM 183                  SAO PAULO                               04321000SP494190000106423286160941-1    16092014900BRADESCO S/A        3009201400000000000025320CC                                                                                                                                                                                                                                                                                                                                                                                           323608-228    000229
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        090239732000121ARMANDO JOSE LAWISCH                    RUA AMAZONAS, 310                       SANTA CRUZ DO S                         96845400RS494200000103187034107513-1    10092014900BRADESCO S/A        2409201400000000000025400CC                                                                                                                                                                                                                                                                                                                                                                                           323608-229    000230
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        043451335000139CHURRASQUETO E GALETO LOUZA LT          R.BARAO DE ITAPETININGA 163             SAO PAULO                               01042910SP494210000106424347161051-1    17092014900BRADESCO S/A        0110201400000000000025400CC                                                                                                                                                                                                                                                                                                                                                                                           323608-230    000231
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        094009099000136PAULO LUIZ STOLBEN                      TV LAVRAS 55                            SANTA CRUZ DO S                         96835360RS494220000103188006107638-1    11092014900BRADESCO S/A        2509201400000000000025400CC                                                                                                                                                                                                                                                                                                                                                                                           323608-231    000232
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        089060214000167SUPERMERCADO DONA CARLOTA LTDA          RUA CARLOS SWAROWSKI 633                SANTA CRUZ DO S                         96835020RS494230000103186933107503-1    10092014900BRADESCO S/A        2409201400000000000025400CC                                                                                                                                                                                                                                                                                                                                                                                           323608-232    000233
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        092075100000103JOAO BATISTA BELLO                      AV BENTO CONCALVES 371                  CHARQUEADAS                             96745000RS494240000103187603107573-1    10092014900BRADESCO S/A        2409201400000000000025500CC                                                                                                                                                                                                                                                                                                                                                                                           323608-233    000234
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        058697517000161PORTAL VILA NOVA LANCHES LTDA           R. JOAO LOURENCO 379                    SAO PAULO                               04508030SP494250000106422719160880-1    15092014900BRADESCO S/A        2909201400000000000025518CC                                                                                                                                                                                                                                                                                                                                                                                           323608-234    000235
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        001201146000168MARA E.E.GONCALVES                      RUA PADRE MIGUEL FERNANDES 353          SAO LUIZ GONZAG                         97800000RS494260000100455721203403-1    09092014900BRADESCO S/A        2309201400000000000025557CC                                                                                                                                                                                                                                                                                                                                                                                           323608-235    000236
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        002688580000187EBER DANUBIO DIAS DE MATOS              R RIACHUELO 2714                        ROSARIO DO SUL                          97590000RS494270000100453205203123-1    08092014900BRADESCO S/A        0610201400000000000025562CC                                                                                                                                                                                                                                                                                                                                                                                           323608-236    000237
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        013602011000193VALMOR GERALDO CARLOSSO                 SILVEIRA MARTINS 288                    SANTIAGO                                97700000RS494280000100453396203144-1    08092014900BRADESCO S/A        0610201400000000000025581CC                                                                                                                                                                                                                                                                                                                                                                                           323608-237    000238
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        074906298000130ANA AMELIA VEIGA PINTO                  AVENIDA DOS ANDRADAS 2126               SANT´ ANA DO LI                         97573000RS494290000100454066203207-2    08092014900BRADESCO S/A        2909201400000000000025748CC                                                                                                                                                                                                                                                                                                                                                                                           323608-238    000239
