0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    01082013                                                                                                                                                                                                                                                                                                                                                                                                000001
1007421067492COBR_CAUC_COR  ENERGY COML IMPORT E EXPORT LTDA        009363567000369PREMIX BRASIL RESINAS LTDA              ROD BR 101, KM 117,5,5600-SALA 6        ITAJAI                                  88311601SC4303500001020618639133        28062013800UNIBANCO S/A        1208201300000000117878286CC                                                                                                                                                                                                                                                                                                                                                                                           249205-4      000071
1048421003043COBR_CAUC_COR  FRIGOL S.A. EM RECUPERACAO JUDICIAL     007042642000364FRINENSE ALIMENTOS LTDA                 ZOELO SOLA 44                           ITAPERUNA                               18681030RJ4303800001000325560024320-01  11072013900BRADESCO S/A        1807201300000000011660585CC                                                                                                                                                                                                                                                                                                                                                                                           249205-5      000072
1008421029449COBR_CAUC_BIC  NOVA FIACAO INDUSTRIA TEXTIL LTDA       043248863000195MENEGHEL INDUSTRIA TEXTIL LTDA          AV JOSE MENEGHEL 1701                   AMERICANA                               13478820SP430390000108945456000022/1    05072013021CAMPINAS            2407201300000000016019296CC                                                                                                                                                                                                                                                                                                                                                                                           249205-6      000073
1020421001652COBR_CAUC_BIC  SANTHER FAB PAP STA THEREZINHA S/A      023439441001323ARMAZEM MATEUS LTDA                     AV DANIEL DE LA TOUCHE, 73              SAO LUIS                                65073780MA430340000106338091004612201   10072013042SAO LUIS            2108201300000000010010025CC                                                                                                                                                                                                                                                                                                                                                                                           249205-7      000074
1050421001700DIR_CREDIT     SINETEL ENG E COM LTDA                  000190373000768IND E COM DE COSMETICOS NATURA LTDA     ROD AUG MEIRA FILHO KM 3 N3920 FZ ELDORABENEVIDES                               68795000PA4299400001                                                                                                                                          012304020           061120120000022985001/2012    10072013000404execução de obras de construção civil, instalações e demais avenças. contrato 001/2012                                                                                                                                                          004883542000100249205-8      000075
1008421022487COBR_CAUC_COR  EBP - EMPRESA BRASILEIRA DE PESCADO     033304981000110SUPERMERCADOS MUNDIAL LTDA              RUADONA EMILIA, 2                       RIO DE JANEIRO                          20765110RJ4307200001016286330019926/    29062013900BRADESCO S/A        2207201300000000032130000CC                                                                                                                                                                                                                                                                                                                                                                                           249219-1      000076
1048421003043COBR_CAUC_COR  FRIGOL S.A. EM RECUPERACAO JUDICIAL     000417504000101QUEBRAMAR IND. E COMERCIO DE CARNE      RUA DOUTOR ELOI S/N LOTE 1              SAO JOAO DE MER                         18681030RJ430730000100032742024463-001  15072013900BRADESCO S/A        2207201300000000016722350CC                                                                                                                                                                                                                                                                                                                                                                                           249219-2      000077
1032421019512COBR_CAUC_COR  GEOTESC FUNDACOES LTDA                  007437570000192SEIXAS ENGENHARIA E CONSTRUCOES LT      RUA ALFREDO TROMPOWISKI ,437            ITAJAI                                  88303140SC430710000102013780650.1       12072013900BRADESCO S/A        1809201300000000012666800CC                                                                                                                                                                                                                                                                                                                                                                                           249219-3      000078
1019421010259COBR_CAUC_COR  L & S INTERBANK FOMENTO LTDA            061082004000584MANUFATURA DE BRINQUEDOS ESTRELA S      R. ROUPE TILKIAN, 375 BLO A             ITAPIRA                                 13986000SP4307000001067576900001-2      11072013900BRADESCO S/A        1108201300000000014371990CC                                                                                                                                                                                                                                                                                                                                                                                           249219-4      000079
1006441006860COBR_CAUC_COR  MONT GRANITOS S/A                       007204217000243CALILA ADMINISTRACAO E COMERCIO SA      R. CONSUL ASSAF TRAD,4634               CAMPO GRANDE                            79062200MS430680000109587582895         12072013900BRADESCO S/A        1908201300000000010278278CC                                                                                                                                                                                                                                                                                                                                                                                           249219-5      000080
1007421034080COBR_CAUC_BIC  SIDMEX INTERNACIONAL LTDA               003684434000227DISKPAR LOGISTICA E AUTOMACAO LTDA      LOURENCO BELLOLI,877                    OSASCO                                  06268110SP430690000102066351042813      15072013007PAULISTA            1510201300000000034200000CC                                                                                                                                                                                                                                                                                                                                                                                           249219-6      000081
1007421034080COBR_CAUC_COR  SIDMEX INTERNACIONAL LTDA               000443902000283SINCOM IMPORTACAO E EXPORTACAO LTD      R AMAZONAS DA SILVA 173                 SAO PAULO                               02051000SP43094000010196449510040       11062013900BRADESCO S/A        3008201300000000010655784CC                                                                                                                                                                                                                                                                                                                                                                                           249219-7      000082
1007421034080COBR_CAUC_COR  SIDMEX INTERNACIONAL LTDA               000443902000283SINCOM IMPORTACAO E EXPORTACAO LTD      R AMAZONAS DA SILVA 173                 SAO PAULO                               02051000SP43094000020196450910042       11062013900BRADESCO S/A        3008201300000000011231977CC                                                                                                                                                                                                                                                                                                                                                                                           249219-8      000083
1007421034080COBR_CAUC_COR  SIDMEX INTERNACIONAL LTDA               000443902000283SINCOM IMPORTACAO E EXPORTACAO LTD      R AMAZONAS DA SILVA 173                 SAO PAULO                               02051000SP43093000010195641710036       10062013900BRADESCO S/A        3008201300000000005192752CC                                                                                                                                                                                                                                                                                                                                                                                           249219-9      000084
1007421034080COBR_CAUC_COR  SIDMEX INTERNACIONAL LTDA               000443902000283SINCOM IMPORTACAO E EXPORTACAO LTD      R AMAZONAS DA SILVA 173                 SAO PAULO                               02051000SP43093000020195642510037       10062013900BRADESCO S/A        3008201300000000002557296CC                                                                                                                                                                                                                                                                                                                                                                                           249219-10     000085
1007421034080COBR_CAUC_COR  SIDMEX INTERNACIONAL LTDA               000443902000283SINCOM IMPORTACAO E EXPORTACAO LTD      R AMAZONAS DA SILVA 173                 SAO PAULO                               02051000SP43093000030195643310038       10062013900BRADESCO S/A        3008201300000000002771774CC                                                                                                                                                                                                                                                                                                                                                                                           249219-11     000086
1007421034080COBR_CAUC_COR  SIDMEX INTERNACIONAL LTDA               000443902000283SINCOM IMPORTACAO E EXPORTACAO LTD      R AMAZONAS DA SILVA 173                 SAO PAULO                               02051000SP43093000040195644110039       10062013900BRADESCO S/A        3008201300000000005160758CC                                                                                                                                                                                                                                                                                                                                                                                           249219-12     000087
1007421034080COBR_CAUC_COR  SIDMEX INTERNACIONAL LTDA               000443902000283SINCOM IMPORTACAO E EXPORTACAO LTD      R AMAZONAS DA SILVA 173                 SAO PAULO                               02051000SP43092000010195640910035       10062013900BRADESCO S/A        3008201300000000015664588CC                                                                                                                                                                                                                                                                                                                                                                                           249219-13     000088
1017421013375COBR_CAUC_COR  BMS MICRO NUTRIENTES DO BRASIL LTDA     002414858000390VALE VERDE EMPREENDIMENTOS AGRICOL      ROD. GO ANICUNS/,6-CAIXA POSTAL 06      ANICUNS                                 76170000GO4305400001000002311096B       24052013900BRADESCO S/A        0811201300000000014954598CC                                                                                                                                                                                                                                                                                                                                                                                           249221-1      000089
1007421067492COBR_CAUC_COR  ENERGY COML IMPORT E EXPORT LTDA        009363567000369PREMIX BRASIL RESINAS LTDA              ROD BR 101, KM 117,5,5600-SALA 6        ITAJAI                                  88311601SC430490000102065222009079      24062013800UNIBANCO S/A        0808201300000000097965130CC                                                                                                                                                                                                                                                                                                                                                                                           249221-2      000090
1048421003043COBR_CAUC_COR  FRIGOL S.A. EM RECUPERACAO JUDICIAL     011094490000159F OLIVEIRA NASCIMENTO E CIA LTDA        AL ONZE, 16                             BELEM                                   18681030PA4305200001000325720024370-01  12072013900BRADESCO S/A        3007201300000000012685432CC                                                                                                                                                                                                                                                                                                                                                                                           249221-3      000091
1048421003043COBR_CAUC_COR  FRIGOL S.A. EM RECUPERACAO JUDICIAL     011094490000159F OLIVEIRA NASCIMENTO E CIA LTDA        AL ONZE, 16                             BELEM                                   18681030PA4305200002000325810024371-01  12072013900BRADESCO S/A        3007201300000000011941281CC                                                                                                                                                                                                                                                                                                                                                                                           249221-4      000092
1048421003043COBR_CAUC_COR  FRIGOL S.A. EM RECUPERACAO JUDICIAL     016647607000106FORCE MEAT COM. DIST. CARNES E DER      MARIA GONZAGA 460                       SAO JOAO DE MER                         25535482RJ4305300001000325640024380-01  12072013900BRADESCO S/A        1907201300000000016280153CC                                                                                                                                                                                                                                                                                                                                                                                           249221-5      000093
1016421009571COBR_CAUC_BIC  IMPORTADORA DE FRUTAS LA VIOLETERA      001644931000608A.S.E. DISTRIBUICAO LTDA                RUA SARGENTE EICLIDES, 110              ANAPOLIS                                75130390GO4304700001040736210024627901  08072013018GOIANIA             0508201300000000010405770CC                                                                                                                                                                                                                                                                                                                                                                                           249221-6      000094
1016421009571COBR_CAUC_BIC  IMPORTADORA DE FRUTAS LA VIOLETERA      006204131001220PEROLA DISTRIBUICAO E LOGISTICA LT      ROD BR 060 1035 KM 125                  ANAPOLIS                                75104900GO4304800001040735820024612901  05072013018GOIANIA             0208201300000000010048265CC                                                                                                                                                                                                                                                                                                                                                                                           249221-7      000095
1031421009993COBR_CAUC_COR  VAMOL INDUSTRIA MOVELEIRA LTDA          021545371000129LOJAS EDMIL S/A                         AV. CAPITAO JOAO ALVES PEREIRA,570      ELOI MENDES                             37110000MG43050000010528426997976-1/1   03072013800UNIBANCO S/A        0208201300000000012746250CC                                                                                                                                                                                                                                                                                                                                                                                           249221-8      000096
1031421009993COBR_CAUC_BIC  VAMOL INDUSTRIA MOVELEIRA LTDA          084683432000134LOJAS SALFER S/A                        RUA RUI BARBOSA,1300                    JOINVILLE                               89219521SC43051000010528428598180-1/1   05072013032BLUMENAU            1410201300000000012298341CC                                                                                                                                                                                                                                                                                                                                                                                           249221-9      000097
1007421067492COBR_CAUC_BIC  ENERGY COML IMPORT E EXPORT LTDA        014555032000168REPLAS COMERCIO DE RESINAS PLASTIC      AVENIDA PRESIDENTE WILSON ,5700         SAO PAULO                               04220002SP4309700001020728069229        15072013007PAULISTA            1408201300000000013511876CC                                                                                                                                                                                                                                                                                                                                                                                           249283-1      000098
1007421067492COBR_CAUC_BIC  ENERGY COML IMPORT E EXPORT LTDA        014555032000168REPLAS COMERCIO DE RESINAS PLASTIC      AVENIDA PRESIDENTE WILSON ,5700         SAO PAULO                               04220002SP4309700002020728149240        15072013007PAULISTA            1408201300000000013511876CC                                                                                                                                                                                                                                                                                                                                                                                           249283-2      000099
1007421067492COBR_CAUC_BIC  ENERGY COML IMPORT E EXPORT LTDA        014555032000168REPLAS COMERCIO DE RESINAS PLASTIC      AVENIDA PRESIDENTE WILSON ,5700         SAO PAULO                               04220002SP4309700003020728229239        15072013007PAULISTA            1408201300000000013511876CC                                                                                                                                                                                                                                                                                                                                                                                           249283-3      000100
1007421067492COBR_CAUC_BIC  ENERGY COML IMPORT E EXPORT LTDA        014555032000168REPLAS COMERCIO DE RESINAS PLASTIC      AVENIDA PRESIDENTE WILSON ,5700         SAO PAULO                               04220002SP4309700004020728319238        15072013007PAULISTA            1408201300000000013511876CC                                                                                                                                                                                                                                                                                                                                                                                           249283-4      000101
1007421067492COBR_CAUC_BIC  ENERGY COML IMPORT E EXPORT LTDA        014555032000168REPLAS COMERCIO DE RESINAS PLASTIC      AVENIDA PRESIDENTE WILSON ,5700         SAO PAULO                               04220002SP4309700005020728499237        15072013007PAULISTA            1408201300000000013511876CC                                                                                                                                                                                                                                                                                                                                                                                           249283-5      000102
1007421067492COBR_CAUC_BIC  ENERGY COML IMPORT E EXPORT LTDA        014555032000168REPLAS COMERCIO DE RESINAS PLASTIC      AVENIDA PRESIDENTE WILSON ,5700         SAO PAULO                               04220002SP4309700006020728579236        15072013007PAULISTA            1408201300000000013511876CC                                                                                                                                                                                                                                                                                                                                                                                           249283-6      000103
1007421067492COBR_CAUC_BIC  ENERGY COML IMPORT E EXPORT LTDA        014555032000168REPLAS COMERCIO DE RESINAS PLASTIC      AVENIDA PRESIDENTE WILSON ,5700         SAO PAULO                               04220002SP4309700007020728659235        15072013007PAULISTA            1408201300000000013511876CC                                                                                                                                                                                                                                                                                                                                                                                           249283-7      000104
1007421067492COBR_CAUC_BIC  ENERGY COML IMPORT E EXPORT LTDA        014555032000168REPLAS COMERCIO DE RESINAS PLASTIC      AVENIDA PRESIDENTE WILSON ,5700         SAO PAULO                               04220002SP4309700008020728739234        15072013007PAULISTA            1408201300000000013511876CC                                                                                                                                                                                                                                                                                                                                                                                           249283-8      000105
1007421067492COBR_CAUC_BIC  ENERGY COML IMPORT E EXPORT LTDA        014555032000168REPLAS COMERCIO DE RESINAS PLASTIC      AVENIDA PRESIDENTE WILSON ,5700         SAO PAULO                               04220002SP4309700009020728819232        15072013007PAULISTA            1408201300000000013511876CC                                                                                                                                                                                                                                                                                                                                                                                           249283-9      000106
1007421067492COBR_CAUC_BIC  ENERGY COML IMPORT E EXPORT LTDA        014555032000168REPLAS COMERCIO DE RESINAS PLASTIC      AVENIDA PRESIDENTE WILSON ,5700         SAO PAULO                               04220002SP4309700010020728909231        15072013007PAULISTA            1408201300000000013511876CC                                                                                                                                                                                                                                                                                                                                                                                           249283-10     000107
1007421067492COBR_CAUC_BIC  ENERGY COML IMPORT E EXPORT LTDA        014555032000168REPLAS COMERCIO DE RESINAS PLASTIC      AVENIDA PRESIDENTE WILSON ,5700         SAO PAULO                               04220002SP4309700011020729039230        15072013007PAULISTA            1408201300000000013511876CC                                                                                                                                                                                                                                                                                                                                                                                           249283-11     000108
1007421067492COBR_CAUC_BIC  ENERGY COML IMPORT E EXPORT LTDA        014555032000168REPLAS COMERCIO DE RESINAS PLASTIC      AVENIDA PRESIDENTE WILSON ,5700         SAO PAULO                               04220002SP4309700012020729119233        15072013007PAULISTA            1408201300000000013511876CC                                                                                                                                                                                                                                                                                                                                                                                           249283-12     000109
1028421002921COBR_CAUC_COR  MATABOI ALIMENTOS S/A - EM REC.JUD.     007918552000122CHARQUEADA FRISUL LTDA.                 R13 DE MAIO2720                         OURO FINO                               37570000MG4309500001003911530001521701  15072013900BRADESCO S/A        1408201300000000011939401CC                                                                                                                                                                                                                                                                                                                                                                                           249283-13     000110
1016420933828COBR_CAUC_COR  PENINSULA INTERNATIONAL S/A             002734023001470FIAGRIL LTDA                            R COLONIZADOR ENIO PEPINO 3751          BELO HORIZONTE                          78555000MG4309600001040738172135-2      25062013900BRADESCO S/A        3004201400000000050000000CC                                                                                                                                                                                                                                                                                                                                                                                           249283-14     000111
1016420933828COBR_CAUC_COR  PENINSULA INTERNATIONAL S/A             002734023001470FIAGRIL LTDA                            R COLONIZADOR ENIO PEPINO 3751          BELO HORIZONTE                          78555000MG4309600002040738252135-1      25062013900BRADESCO S/A        3004201400000000050000000CC                                                                                                                                                                                                                                                                                                                                                                                           249283-15     000112
1050421000089COBR_CAUC_BIC  ATIVO ALIMENTOS EXP E IMP EIRELI        003721769000278MASTERBOI LTDA                          AV RECUPERACAO, DA 7380                 RECIFE                                  52291000PE431250000100480478202037/1    16072013010RECIFE              1508201300000000010295128CC                                                                                                                                                                                                                                                                                                                                                                                           249287-1      000113
1020421002020COBR_CAUC_COR  GRABER SISTEMAS DE SEGURANCA LTDA       010588595000363MEDLEY COMERCIAL E LOGISTICA L          R ESTACIO DE SA, 1490 - JD SANTA GENEBRACAMPINAS                                13080010SP4312400001000096640000006108  10072013900BRADESCO S/A        0108201300000000014728245CC                                                                                                                                                                                                                                                                                                                                                                                           249287-2      000114
1007421067719COBR_CAUC_COR  NEOLIDER COM.IMP.E EXP.DE ACOS LTDA     048295562001965USINA ALTO ALEGRE S AACUCAR E AL        R JOSE LEITE,40                         PRESIDENTE PRUD                         19050240SP431260000102078855054526/     16072013800UNIBANCO S/A        3008201300000000013799609CC                                                                                                                                                                                                                                                                                                                                                                                           249287-3      000115
1007421067719COBR_CAUC_COR  NEOLIDER COM.IMP.E EXP.DE ACOS LTDA     048295562001965USINA ALTO ALEGRE S AACUCAR E AL        R JOSE LEITE,40                         PRESIDENTE PRUD                         19050240SP431260000202078880054547/     17072013800UNIBANCO S/A        0209201300000000011088910CC                                                                                                                                                                                                                                                                                                                                                                                           249287-4      000116
1049421001715DIR_CREDIT     B TRANSPORTES LTDA                      059460592000177PIQUETUR PASSAGENS E TURISMO LTDA       AV LUCAS NOGUEIRA GARCEZ 578 JD MAR     SAO BERNARDO DO CAMP                    09750660SP4315900001                                                                                                                                          012298308           091220090000021407            18072013000403Prestação de serviços de transporte de peças automotivas.                                                                                                                                                                                       004353469000165249290-1      000117
1036421019760DIR_CREDIT     ED PLANETA DEAGOSTINI DO BRASIL LTD     028322873000130FC COMERCIAL E DISTRIBUIDORA S/A        DR KENKITI SHIMOMOTO, 1678 - SALA A     OSASCO                                  06045390SP4312200001                                                                                                                                          012280005           230520110000022012S/N         16072013000403contrato de compra e venda de publicações, em regime de consignação de mercadorias para revenda à terceiros,bancas de jornais e revistas e em pontosalternativos.                                                                               001713870000170249290-2      000118
1048421000338COBR_CAUC_COR  FRIGOESTRELA S.A. EM RECUP JUDICIAL     050947761001871IRMAOS RUSSI LTDA                       RUA LUIS ALLI FARDYN590SALA 03          CAJAMAR                                 07750000SP4314100001053735130096106701  17072013900BRADESCO S/A        1908201300000000013245114CC                                                                                                                                                                                                                                                                                                                                                                                           249290-3      000119
1046421006070DIR_CREDIT     METALURGICA DS LTDA                     060857349000176TRW AUTOMOTIVE LTDA                     VIA ANHANGUERA KM 147                   LIMEIRA                                 13486915SP4311800001                                                                                                                                          012306336           260320070000018698            16072013017002fornecimento de discos e tambores de freio para automoveis                                                                                                                                                                                      079414868000198249290-4      000120
1050421001700DIR_CREDIT     SINETEL ENG E COM LTDA                  000190373000768IND E COM DE COSMETICOS NATURA LTDA     ROD AUG MEIRA FILHO KM 3 N3920 FZ ELDORABENEVIDES                               68795000PA4309900001                                                                                                                                          012308972           061120120000022985001/2012    16072013000404execução de obras de construção civil, incluíndo instalações elétricas,instalações hidráulicas e sistema de ar-condicionado, para a nova unidadeindustrial localizada no município de Benevides-PA.                                             004883542000100249290-5      000121
1050421001700DIR_CREDIT     SINETEL ENG E COM LTDA                  000190373000768IND E COM DE COSMETICOS NATURA LTDA     ROD AUG MEIRA FILHO KM 3 N3920 FZ ELDORABENEVIDES                               68795000PA4314200001                                                                                                                                          012312171           061120120000022985001/2012    18072013000404execução de obras de construção civil, incluíndo instalações elétricas,instalações hidráulicas e sistema de ar-condicionado, para a nova unidadeindustrial localizada no município de Benevides-PA.                                             004883542000100249290-6      000122
1014421008439DIR_CREDIT     TV OMEGA LTDA                           030902803000100IGREJA INTERNACIONAL DA GRACA DE DEUS   ESR DOS BANDEIRANTES, 1000              TAQUARA                                 22710112RJ4311300001                                                                                                                                          012309310           280920090000010207            16072013000404CONTRATO DE CESSAO ONEROSA DE ESPAÇO TELEVISIVO E PRESTAÇÃO DE SERVIÇOS CONEXOS                                                                                                                                                                 002131538000322249290-7      000123
1014421008439DIR_CREDIT     TV OMEGA LTDA                           030902803000100IGREJA INTERNACIONAL DA GRACA DE DEUS   EST DOS BANDEIRANTES, 1000              TAQUARA                                 22710112RJ4311600001                                                                                                                                          012309328           010420100000012859            16072013000407Cessão onerosa de espaço televisivo,ref. programação a ser veiculada e exibida por todas as emissoras da rede tv!, de segunda a sexta-feira,c/duração de 3h e 30 min,c/início às 5h e término às 8h e 30min.                                    002131538000322249290-8      000124
1014421008439DIR_CREDIT     TV OMEGA LTDA                           030902803000100IGREJA INTERNACIONAL DA GRACA DE DEUS   EST DOS BANDEIRANTES, 1000              TAQUARA                                 22710112RJ4311500001                                                                                                                                          012309310           010420100000012859            16072013000404Cessão onerosa de espaço televisivo,ref. programação a ser veiculada e exibida por todas as emissoras da rede tv!, de segunda a sexta-feira,c/duração de 3h e 30 min,c/início às 5h e término às 8h e 30min.                                    002131538000322249290-9      000125
1014421008439DIR_CREDIT     TV OMEGA LTDA                           030902803000100IGREJA INTERNACIONAL DA GRACA DE DEUS   ESR DOS BANDEIRANTES, 1000              TAQUARA                                 22710112RJ4311400001                                                                                                                                          012309328           280920090000010207            16072013000407CONTRATO DE CESSAO ONEROSA DE ESPAÇO TELEVISIVO E PRESTAÇÃO DE SERVIÇOS CONEXOS                                                                                                                                                                 002131538000322249290-10     000126
1022421007525COBR_CAUC_COR  D. CENTER DISTRIBUIDORA LTDA            007419390000188FCIA .COM LTDA                          R P16 ESQUINA C/ RUA P5A, 72 QD P69 LT21GOIANIA                                 74210190GO43166000010090515152038105    18072013900BRADESCO S/A        2208201300000000020655682CC                                                                                                                                                                                                                                                                                                                                                                                           249293-1      000127
1018421034834COBR_CAUC_BIC  LACEL LATICINIOS CERES LTDA             007723218000113DN DISTRIBUIDORA E REPRESENTACOES       ROD. BR 316, 1657, KM 09                ANANINDEUA                              67033000PA4316500001033293500256581     18072013050BELEM               2208201300000000010337300CC                                                                                                                                                                                                                                                                                                                                                                                           249293-2      000128
1028421002921COBR_CAUC_COR  MATABOI ALIMENTOS S/A - EM REC.JUD.     010915021000190TOP ALTO PARTICIPACOES E COMERCIO       EST SAO JOAO CAXIAS99PARTE              SAO JOAO DE MER                         25515420RJ4316300001003912770033067101  18072013900BRADESCO S/A        2507201300000000018950350CC                                                                                                                                                                                                                                                                                                                                                                                           249293-3      000129
1007421060307COBR_CAUC_COR  ROTHENBERG COMERCIO DE PERFUMES E C     005753951000317DOTCOM GROUP COMERCIO DE PRESENTES      912 SUL ALEMEDA 07 QL E LTES 5 9 LJ 2   PALMAS                                  77023482TO431670000102082429RR4096950B  02072013800UNIBANCO S/A        1508201300000000011562487CC                                                                                                                                                                                                                                                                                                                                                                                           249293-4      000130
1007421060307COBR_CAUC_COR  ROTHENBERG COMERCIO DE PERFUMES E C     005753951000317DOTCOM GROUP COMERCIO DE PRESENTES      912 SUL ALEMEDA 07 QL E LTES 5 9 LJ 2   PALMAS                                  77023482TO431670000202082437RR4096950C  02072013800UNIBANCO S/A        3008201300000000011562487CC                                                                                                                                                                                                                                                                                                                                                                                           249293-5      000131
1008421022819COBR_CAUC_COR  SM FOMENTO COMERCIAL LTDA               015784771000194CRISTAL REPRESENTACAO DE ACUCAR LT      R TAB JOSE C DANTAS 515                 S JOAO RIO DO P                         58910000PB43164000010002409224.554      18072013900BRADESCO S/A        1609201300000000014500000CC                                                                                                                                                                                                                                                                                                                                                                                           249293-6      000132
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000037457080082SILVIO ARANTES DE OLIVEIRA              AV MINAS GERAIS,1380                    GOIATUBA                                75600000GO43191000010291107339445       22072013900BRADESCO S/A        1501201400000000015232000CC                                                                                                                                                                                                                                                                                                                                                                                           249295-1      000133
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000060707569672ALESSANDRO VILARINHO PRUDENCIO          RUA RIO NEGRO ,1397                     GOIATUBA                                75600000GO43193000010291106539446       22072013900BRADESCO S/A        1801201400000000014860000CC                                                                                                                                                                                                                                                                                                                                                                                           249295-2      000134
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000048494836153JOSE ADONIZETE DA COSTA                 AV SANTA CATARINA ,180                  GOIATUBA                                75600000GO43192000010291105739419       19072013900BRADESCO S/A        1001201400000000011500000CC                                                                                                                                                                                                                                                                                                                                                                                           249295-3      000135
