0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    30112012                                                                                                                                                                                                                                                                                                                                                                                                000001
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900000901542300E0347092    29102012050BELEM               2102201300000000000402116CC                                                                                                                                                                                                                                                                                                                                                                                           207901-33     000085
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900001001542318E0347093    29102012050BELEM               2303201300000000000402116CC                                                                                                                                                                                                                                                                                                                                                                                           207901-34     000086
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900001101542326E0347094    29102012050BELEM               2204201300000000000402116CC                                                                                                                                                                                                                                                                                                                                                                                           207901-35     000087
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900001201542334E0347095    29102012050BELEM               2205201300000000000402116CC                                                                                                                                                                                                                                                                                                                                                                                           207901-36     000088
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900001301542342E0347096    29102012050BELEM               2106201300000000000402116CC                                                                                                                                                                                                                                                                                                                                                                                           207901-37     000089
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900001401542351E0347101    29102012050BELEM               2201201300000000001407200CC                                                                                                                                                                                                                                                                                                                                                                                           207901-38     000090
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900001501542369E0347102    29102012050BELEM               2102201300000000001407200CC                                                                                                                                                                                                                                                                                                                                                                                           207901-39     000091
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900001601542377E0347103    29102012050BELEM               2303201300000000001407200CC                                                                                                                                                                                                                                                                                                                                                                                           207901-40     000092
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900001701542385E0347104    29102012050BELEM               2204201300000000001407200CC                                                                                                                                                                                                                                                                                                                                                                                           207901-41     000093
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900001801542393E0347105    29102012050BELEM               2205201300000000001407200CC                                                                                                                                                                                                                                                                                                                                                                                           207901-42     000094
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900001901542407E0347106    29102012050BELEM               2106201300000000001407200CC                                                                                                                                                                                                                                                                                                                                                                                           207901-43     000095
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900002001542415E0347111    29102012050BELEM               2201201300000000000802410CC                                                                                                                                                                                                                                                                                                                                                                                           207901-44     000096
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900002101542423E0347112    29102012050BELEM               2102201300000000000802408CC                                                                                                                                                                                                                                                                                                                                                                                           207901-45     000097
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900002201542431E0347113    29102012050BELEM               2303201300000000000802408CC                                                                                                                                                                                                                                                                                                                                                                                           207901-46     000098
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900002301542440E0347114    29102012050BELEM               2204201300000000000802408CC                                                                                                                                                                                                                                                                                                                                                                                           207901-47     000099
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900002401541478E0347115    29102012050BELEM               2205201300000000000802408CC                                                                                                                                                                                                                                                                                                                                                                                           207901-48     000100
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900002501541486E0347116    29102012050BELEM               2106201300000000000802408CC                                                                                                                                                                                                                                                                                                                                                                                           207901-49     000101
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900002601541494E0347121    29102012050BELEM               2201201300000000000075691CC                                                                                                                                                                                                                                                                                                                                                                                           207901-50     000102
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900002701541508E0347122    29102012050BELEM               2102201300000000000073645CC                                                                                                                                                                                                                                                                                                                                                                                           207901-51     000103
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900002801545597E0347124    29102012050BELEM               2204201300000000000073645CC                                                                                                                                                                                                                                                                                                                                                                                           207901-52     000104
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900002901541524E0347125    29102012050BELEM               2205201300000000000073645CC                                                                                                                                                                                                                                                                                                                                                                                           207901-53     000105
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900003001541532E0347126    29102012050BELEM               2106201300000000000073645CC                                                                                                                                                                                                                                                                                                                                                                                           207901-54     000106
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900003101541541E0347131    29102012050BELEM               0401201300000000000272487CC                                                                                                                                                                                                                                                                                                                                                                                           207901-55     000107
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900003201541559E0347132    29102012050BELEM               0302201300000000000272250CC                                                                                                                                                                                                                                                                                                                                                                                           207901-56     000108
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900003301541567E0347133    29102012050BELEM               0503201300000000000272250CC                                                                                                                                                                                                                                                                                                                                                                                           207901-57     000109
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900003401541575E0347134    29102012050BELEM               0404201300000000000272250CC                                                                                                                                                                                                                                                                                                                                                                                           207901-58     000110
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900003501541583E0347135    29102012050BELEM               0405201300000000000272250CC                                                                                                                                                                                                                                                                                                                                                                                           207901-59     000111
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890000101544329E0346101    25102012016CURITIBA            1903201300000000000575473CC                                                                                                                                                                                                                                                                                                                                                                                           207901-60     000112
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890000201544205E03445941   25102012016CURITIBA            1903201300000000000805864CC                                                                                                                                                                                                                                                                                                                                                                                           207901-61     000113
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890000301544060E0345801    25102012016CURITIBA            1903201300000000000787818CC                                                                                                                                                                                                                                                                                                                                                                                           207901-62     000114
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890000401544078E0345811    25102012016CURITIBA            1903201300000000000225882CC                                                                                                                                                                                                                                                                                                                                                                                           207901-63     000115
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890000501544086E0345821    25102012016CURITIBA            1903201300000000000687743CC                                                                                                                                                                                                                                                                                                                                                                                           207901-64     000116
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890000601544094E0345831    25102012016CURITIBA            1903201300000000000335661CC                                                                                                                                                                                                                                                                                                                                                                                           207901-65     000117
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890000701544108E0345841    25102012016CURITIBA            1903201300000000000365489CC                                                                                                                                                                                                                                                                                                                                                                                           207901-66     000118
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890000801544116E0345851    25102012016CURITIBA            1903201300000000000505690CC                                                                                                                                                                                                                                                                                                                                                                                           207901-67     000119
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890000901544124E0345861    25102012016CURITIBA            1903201300000000000640325CC                                                                                                                                                                                                                                                                                                                                                                                           207901-68     000120
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890001001544132E0345871    25102012016CURITIBA            1903201300000000000670293CC                                                                                                                                                                                                                                                                                                                                                                                           207901-69     000121
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890001101544141E0345881    25102012016CURITIBA            1903201300000000001120969CC                                                                                                                                                                                                                                                                                                                                                                                           207901-70     000122
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890001201544159E0345891    25102012016CURITIBA            1903201300000000000511904CC                                                                                                                                                                                                                                                                                                                                                                                           207901-71     000123
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890001301544167E0345901    25102012016CURITIBA            1903201300000000000674596CC                                                                                                                                                                                                                                                                                                                                                                                           207901-72     000124
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890001401544175E0345911    25102012016CURITIBA            1903201300000000000073220CC                                                                                                                                                                                                                                                                                                                                                                                           207901-73     000125
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890001501544183E0345921    25102012016CURITIBA            1903201300000000001859946CC                                                                                                                                                                                                                                                                                                                                                                                           207901-74     000126
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890001601544191E0345931    25102012016CURITIBA            1903201300000000000141306CC                                                                                                                                                                                                                                                                                                                                                                                           207901-75     000127
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890001701544213E0345951    25102012016CURITIBA            1903201300000000000353153CC                                                                                                                                                                                                                                                                                                                                                                                           207901-76     000128
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890001801544221E0345961    25102012016CURITIBA            1903201300000000000353150CC                                                                                                                                                                                                                                                                                                                                                                                           207901-77     000129
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890001901544230E0345971    25102012016CURITIBA            1903201300000000000805864CC                                                                                                                                                                                                                                                                                                                                                                                           207901-78     000130
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890002001544248E0345981    25102012016CURITIBA            1903201300000000001309503CC                                                                                                                                                                                                                                                                                                                                                                                           207901-79     000131
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890002101544256E0345991    25102012016CURITIBA            1903201300000000000219456CC                                                                                                                                                                                                                                                                                                                                                                                           207901-80     000132
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890002201544264E0346001    25102012016CURITIBA            1501201300000000000439670CC                                                                                                                                                                                                                                                                                                                                                                                           207901-81     000133
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890002301544272E0346011    25102012016CURITIBA            1903201300000000001222140CC                                                                                                                                                                                                                                                                                                                                                                                           207901-82     000134
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890002401544281E0346021    25102012016CURITIBA            1903201300000000000090997CC                                                                                                                                                                                                                                                                                                                                                                                           207901-83     000135
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890002501544299E0346031    25102012016CURITIBA            1501201300000000000349654CC                                                                                                                                                                                                                                                                                                                                                                                           207901-84     000136
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890002601544302E0346051    25102012016CURITIBA            0103201300000000001266556CC                                                                                                                                                                                                                                                                                                                                                                                           207901-85     000137
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890002701544311E0346091    25102012016CURITIBA            1903201300000000000613308CC                                                                                                                                                                                                                                                                                                                                                                                           207901-86     000138
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890002801544337E0346111    25102012016CURITIBA            1903201300000000000200852CC                                                                                                                                                                                                                                                                                                                                                                                           207901-87     000139
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890002901544345E0346121    25102012016CURITIBA            1903201300000000000573916CC                                                                                                                                                                                                                                                                                                                                                                                           207901-88     000140
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          076639285002544FERRAGENS NEGRAO COMERCIAL LTDA         R PROF. ALGACYR M MADER,2800            CURITIBA                                81310020PR389890003001544353E0346301    25102012016CURITIBA            1501201300000000000467212CC                                                                                                                                                                                                                                                                                                                                                                                           207901-89     000141
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880000101541290E0345021    25102012050BELEM               0103201300000000001185000CC                                                                                                                                                                                                                                                                                                                                                                                           207901-90     000142
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880000201541303E0345031    25102012900BELEM               0103201300000000000995000CC                                                                                                                                                                                                                                                                                                                                                                                           207901-91     000143
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880000301541311E0345041    25102012900BELEM               0103201300000000000395000CC                                                                                                                                                                                                                                                                                                                                                                                           207901-92     000144
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880000401541435E0345241    25102012041BELEM               1603201300000000000858900CC                                                                                                                                                                                                                                                                                                                                                                                           207901-93     000145
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880000501541443E0345251    25102012041BELEM               1603201300000000000995000CC                                                                                                                                                                                                                                                                                                                                                                                           207901-94     000146
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880000601541320E0346571    26102012050BELEM               0203201300000000000348000CC                                                                                                                                                                                                                                                                                                                                                                                           207901-95     000147
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880000701541338E0346581    26102012050BELEM               0203201300000000000464000CC                                                                                                                                                                                                                                                                                                                                                                                           207901-96     000148
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880000801541346E0346591    26102012050BELEM               0203201300000000000858900CC                                                                                                                                                                                                                                                                                                                                                                                           207901-97     000149
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880000901541354E0346601    26102012050BELEM               0203201300000000000506940CC                                                                                                                                                                                                                                                                                                                                                                                           207901-98     000150
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880001001541362E0346611    26102012050BELEM               0203201300000000000597000CC                                                                                                                                                                                                                                                                                                                                                                                           207901-99     000151
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880001101541371E0347141    29102012900BELEM               2303201300000000001013880CC                                                                                                                                                                                                                                                                                                                                                                                           207901-100    000152
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880001201541389E0347151    29102012900BELEM               2303201300000000000858900CC                                                                                                                                                                                                                                                                                                                                                                                           207901-101    000153
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880001301541397E0347161    29102012900BELEM               2303201300000000000592500CC                                                                                                                                                                                                                                                                                                                                                                                           207901-102    000154
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880001401541401E0347171    29102012900BELEM               2303201300000000000464000CC                                                                                                                                                                                                                                                                                                                                                                                           207901-103    000155
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880001501541419E0347191    29102012042BELEM               2303201300000000000675920CC                                                                                                                                                                                                                                                                                                                                                                                           207901-104    000156
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880001601541427E0347201    29102012042BELEM               2303201300000000000790000CC                                                                                                                                                                                                                                                                                                                                                                                           207901-105    000157
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880001701541451E0347211    29102012041BELEM               2303201300000000000580000CC                                                                                                                                                                                                                                                                                                                                                                                           207901-106    000158
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011590296001640MAGAZINE LILIANE S.A.                   R STO ANTONIO, 90                       BELEM                                   66816040PA389880001801541460E0347221    29102012041BELEM               2303201300000000000675920CC                                                                                                                                                                                                                                                                                                                                                                                           207901-107    000159
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          039800339001260COMERCIAL SUPERAUDIO LTDA               AV NOSSA SENHORA NAVEGANTES 635 17º     SERRA                                   29050335ES389870000101545066E0347871    30102012800UNIBANCO S/A        0402201300000000003975800CC                                                                                                                                                                                                                                                                                                                                                                                           207901-108    000160
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          039800339001260COMERCIAL SUPERAUDIO LTDA               AV NOSSA SENHORA NAVEGANTES 635 17º     SERRA                                   29050335ES389870000201545074E0347881    30102012800UNIBANCO S/A        0402201300000000000990420CC                                                                                                                                                                                                                                                                                                                                                                                           207901-109    000161
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          039800339001260COMERCIAL SUPERAUDIO LTDA               AV NOSSA SENHORA NAVEGANTES 635 17º     SERRA                                   29050335ES389870000301545082E0347901    30102012800UNIBANCO S/A        0402201300000000003409360CC                                                                                                                                                                                                                                                                                                                                                                                           207901-110    000162
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860000101544574E0345201    25102012041TERESINA            1402201300000000000435516CC                                                                                                                                                                                                                                                                                                                                                                                           207901-111    000163
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860000201544582E0345202    25102012041TERESINA            0103201300000000000435513CC                                                                                                                                                                                                                                                                                                                                                                                           207901-112    000164
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860000301544591E0345203    25102012041TERESINA            1603201300000000000435513CC                                                                                                                                                                                                                                                                                                                                                                                           207901-113    000165
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860000401544604E0345204    25102012041TERESINA            3103201300000000000435513CC                                                                                                                                                                                                                                                                                                                                                                                           207901-114    000166
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860000501544612E0345205    25102012041TERESINA            1504201300000000000435513CC                                                                                                                                                                                                                                                                                                                                                                                           207901-115    000167
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860000601544817E0345206    25102012041TERESINA            3004201300000000000435513CC                                                                                                                                                                                                                                                                                                                                                                                           207901-116    000168
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860000701544621E0345207    25102012041TERESINA            1505201300000000000435513CC                                                                                                                                                                                                                                                                                                                                                                                           207901-117    000169
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860000801544639E0345208    25102012041TERESINA            3005201300000000000435513CC                                                                                                                                                                                                                                                                                                                                                                                           207901-118    000170
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860000901544647E0345209    25102012041TERESINA            1406201300000000000435513CC                                                                                                                                                                                                                                                                                                                                                                                           207901-119    000171
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860001001544655E0345211    25102012041TERESINA            1402201300000000000462724CC                                                                                                                                                                                                                                                                                                                                                                                           207901-120    000172
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860001101544663E0345212    25102012041TERESINA            0103201300000000000462717CC                                                                                                                                                                                                                                                                                                                                                                                           207901-121    000173
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860001201544671E0345213    25102012041TERESINA            1603201300000000000462717CC                                                                                                                                                                                                                                                                                                                                                                                           207901-122    000174
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860001301544680E0345214    25102012041TERESINA            3103201300000000000462717CC                                                                                                                                                                                                                                                                                                                                                                                           207901-123    000175
