0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    10082012                                                                                                                                                                                                                                                                                                                                                                                                000001
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000070977502914774/4     30072012021CAMPINAS            1610201200000000001321100CC                                                                                                                                                                                                                                                                                                                                                                                           187688-48     000068
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000080977503714774/5     30072012021CAMPINAS            0511201200000000001321100CC                                                                                                                                                                                                                                                                                                                                                                                           187688-49     000069
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000090977504514774/6     30072012021CAMPINAS            2311201200000000001324844CC                                                                                                                                                                                                                                                                                                                                                                                           187688-50     000070
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000100977520714785/1     30072012021CAMPINAS            2308201200000000001170200CC                                                                                                                                                                                                                                                                                                                                                                                           187688-51     000071
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000110977521514785/2     30072012021CAMPINAS            3008201200000000001170200CC                                                                                                                                                                                                                                                                                                                                                                                           187688-52     000072
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000120977522314785/3     30072012021CAMPINAS            2409201200000000001170200CC                                                                                                                                                                                                                                                                                                                                                                                           187688-53     000073
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000130977523114785/4     30072012021CAMPINAS            1510201200000000001170200CC                                                                                                                                                                                                                                                                                                                                                                                           187688-54     000074
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000140977524014785/5     30072012021CAMPINAS            0211201200000000001170200CC                                                                                                                                                                                                                                                                                                                                                                                           187688-55     000075
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000010977418914778/1     30072012007PAULISTA            1708201200000000001374000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-56     000076
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000020977419714778/2     30072012007PAULISTA            2408201200000000001374000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-57     000077
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000030977420114778/3     30072012007PAULISTA            1409201200000000001374000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-58     000078
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000040977421914778/4     30072012007PAULISTA            1010201200000000001374000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-59     000079
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000050977422714778/5     30072012007PAULISTA            3010201200000000001374000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-60     000080
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000060977423514778/6     30072012007PAULISTA            1511201200000000001377829CC                                                                                                                                                                                                                                                                                                                                                                                           187688-61     000081
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000070977424314789/1     30072012007PAULISTA            1608201200000000001255200CC                                                                                                                                                                                                                                                                                                                                                                                           187688-62     000082
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000080977425114789/2     30072012007PAULISTA            2308201200000000001255200CC                                                                                                                                                                                                                                                                                                                                                                                           187688-63     000083
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000090977426014789/3     30072012007PAULISTA            1309201200000000001255200CC                                                                                                                                                                                                                                                                                                                                                                                           187688-64     000084
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000100977427814789/4     30072012007PAULISTA            0910201200000000001255200CC                                                                                                                                                                                                                                                                                                                                                                                           187688-65     000085
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000110977428614789/5     30072012007PAULISTA            2610201200000000001255200CC                                                                                                                                                                                                                                                                                                                                                                                           187688-66     000086
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000120977429414789/6     30072012007PAULISTA            1411201200000000001258800CC                                                                                                                                                                                                                                                                                                                                                                                           187688-67     000087
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000010977417114787/3     30072012021CAMPINAS            1709201200000000001236100CC                                                                                                                                                                                                                                                                                                                                                                                           187688-68     000088
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000020977433214787/4     30072012021CAMPINAS            1310201200000000001236100CC                                                                                                                                                                                                                                                                                                                                                                                           187688-69     000089
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000030977434114787/5     30072012021CAMPINAS            3110201200000000001236100CC                                                                                                                                                                                                                                                                                                                                                                                           187688-70     000090
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000040977435914787/6     30072012021CAMPINAS            1611201200000000001239159CC                                                                                                                                                                                                                                                                                                                                                                                           187688-71     000091
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000050977475814787/2     30072012021CAMPINAS            2808201200000000001236100CC                                                                                                                                                                                                                                                                                                                                                                                           187688-72     000092
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000060977511814776/1     30072012021CAMPINAS            2408201200000000001401400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-73     000093
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000070977512614776/2     30072012021CAMPINAS            2908201200000000001401400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-74     000094
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000080977513414776/3     30072012021CAMPINAS            1809201200000000001401400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-75     000095
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000090977514214776/4     30072012021CAMPINAS            1410201200000000001401400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-76     000096
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000100977515114776/5     30072012021CAMPINAS            0111201200000000001401400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-77     000097
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000110977516914776/6     30072012021CAMPINAS            2111201200000000001405054CC                                                                                                                                                                                                                                                                                                                                                                                           187688-78     000098
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000120977532114787/1     30072012021CAMPINAS            2308201200000000001236100CC                                                                                                                                                                                                                                                                                                                                                                                           187688-79     000099
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000010977445614779/1     30072012007PAULISTA            1608201200000000001347400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-80     000100
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000020977446414779/2     30072012007PAULISTA            2408201200000000001347400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-81     000101
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000030977447214779/3     30072012007PAULISTA            1209201200000000001347400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-82     000102
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000040977462614779/4     30072012007PAULISTA            0510201200000000001347400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-83     000103
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000050977463414779/5     30072012007PAULISTA            3010201200000000001347400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-84     000104
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000060977464214779/6     30072012007PAULISTA            1511201200000000001350692CC                                                                                                                                                                                                                                                                                                                                                                                           187688-85     000105
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000070977465114790/1     30072012007PAULISTA            1708201200000000001318000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-86     000106
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000080977466914790/2     30072012007PAULISTA            2308201200000000001318000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-87     000107
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000090977467714790/3     30072012007PAULISTA            1109201200000000001318000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-88     000108
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000100977526614790/6     30072012007PAULISTA            1411201200000000001321540CC                                                                                                                                                                                                                                                                                                                                                                                           187688-89     000109
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000110977527414790/5     30072012007PAULISTA            2510201200000000001318000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-90     000110
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000120977529114790/4     30072012007PAULISTA            0410201200000000001318000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-91     000111
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000010977405714815/2     31072012021CAMPINAS            1010201200000000000504000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-92     000112
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000020977406514815/1     31072012021CAMPINAS            0110201200000000000504000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-93     000113
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000030977416214815/3     31072012021CAMPINAS            2310201200000000000504210CC                                                                                                                                                                                                                                                                                                                                                                                           187688-94     000114
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000040977505314786/1     30072012021CAMPINAS            2108201200000000001224500CC                                                                                                                                                                                                                                                                                                                                                                                           187688-95     000115
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000050977506114786/2     30072012021CAMPINAS            2908201200000000001224500CC                                                                                                                                                                                                                                                                                                                                                                                           187688-96     000116
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000060977507014786/3     30072012021CAMPINAS            1909201200000000001224500CC                                                                                                                                                                                                                                                                                                                                                                                           187688-97     000117
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000070977508814786/4     30072012021CAMPINAS            1510201200000000001224500CC                                                                                                                                                                                                                                                                                                                                                                                           187688-98     000118
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000080977509614786/5     30072012021CAMPINAS            0211201200000000001224500CC                                                                                                                                                                                                                                                                                                                                                                                           187688-99     000119
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000090977510014786/6     30072012021CAMPINAS            2211201200000000001227500CC                                                                                                                                                                                                                                                                                                                                                                                           187688-100    000120
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000100977517714775/6     30072012021CAMPINAS            2311201200000000001366837CC                                                                                                                                                                                                                                                                                                                                                                                           187688-101    000121
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000110977518514775/5     30072012021CAMPINAS            0511201200000000001363400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-102    000122
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000120977519314775/4     30072012021CAMPINAS            1610201200000000001363400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-103    000123
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000130977528214775/1     30072012021CAMPINAS            2208201200000000001363400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-104    000124
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000140977530414775/2     30072012021CAMPINAS            3008201200000000001363400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-105    000125
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000150977531214775/3     30072012021CAMPINAS            2109201200000000001363400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-106    000126
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000010977407314814/3     31072012021CAMPINAS            2410201200000000000661700CC                                                                                                                                                                                                                                                                                                                                                                                           187688-107    000127
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000020977408114814/2     31072012021CAMPINAS            1210201200000000000661500CC                                                                                                                                                                                                                                                                                                                                                                                           187688-108    000128
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000030977409014814/1     31072012021CAMPINAS            0310201200000000000661500CC                                                                                                                                                                                                                                                                                                                                                                                           187688-109    000129
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000040977430814788/6     30072012021CAMPINAS            1611201200000000001248526CC                                                                                                                                                                                                                                                                                                                                                                                           187688-110    000130
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000050977431614788/5     30072012021CAMPINAS            3110201200000000001245500CC                                                                                                                                                                                                                                                                                                                                                                                           187688-111    000131
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000060977432414788/4     30072012021CAMPINAS            1110201200000000001245500CC                                                                                                                                                                                                                                                                                                                                                                                           187688-112    000132
