0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    13112013                                                                                                                                                                                                                                                                                                                                                                                                000001
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        002228367000192HWILL PECAS PARA TRATORES LTDA          RUA CAETANO COSTA,725                   CANOINHAS                               89460000SC4521600001040829480035333/08  26032013800UNIBANCO S/A        2411201300000000000577500CC                                                                                                                                                                                                                                                                                                                                                                                           268647-74     000081
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        002228367000192HWILL PECAS PARA TRATORES LTDA          RUA CAETANO COSTA,725                   CANOINHAS                               89460000SC4521600002041509860035333/09  26032013900UNIBANCO S/A        2412201300000000000577500CC                                                                                                                                                                                                                                                                                                                                                                                           268647-75     000082
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        002228367000192HWILL PECAS PARA TRATORES LTDA          RUA CAETANO COSTA,725                   CANOINHAS                               89460000SC4521600003041857800035333/OB  26032013900UNIBANCO S/A        2402201400000000000577500CC                                                                                                                                                                                                                                                                                                                                                                                           268647-76     000083
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        002228367000192HWILL PECAS PARA TRATORES LTDA          RUA CAETANO COSTA,725                   CANOINHAS                               89460000SC4521600004041857980045215/05  22102013900UNIBANCO S/A        2402201400000000001215000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-77     000084
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        002228367000192HWILL PECAS PARA TRATORES LTDA          RUA CAETANO COSTA,725                   CANOINHAS                               89460000SC4521600005041767050045225/02  22102013900UNIBANCO S/A        1112201300000000001215000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-78     000085
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        002228367000192HWILL PECAS PARA TRATORES LTDA          RUA CAETANO COSTA,725                   CANOINHAS                               89460000SC4521600006041766910045225/03  22102013900UNIBANCO S/A        0601201400000000001215000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-79     000086
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        002228367000192HWILL PECAS PARA TRATORES LTDA          RUA CAETANO COSTA,725                   CANOINHAS                               89460000SC4521600007041858010045225/05  22102013900UNIBANCO S/A        2402201400000000001215000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-80     000087
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        000038472104168IVANDRO BARCHET                         ROD BR 070 KM 270 MAIS 25 KM,S/N        ZONA RURAL                              78800000MT4521500001041527170043829/02  20092013800UNIBANCO S/A        2011201300000000006500000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-81     000088
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        010465152000113DW COMERCIO E REPRESENTACAO DE MAQ      RUA FREI SILVIO ,41-.                   IMBUIA                                  88440000SC4521400001041135760007942/04  30072013800UNIBANCO S/A        1612201300000000000156667CC                                                                                                                                                                                                                                                                                                                                                                                           268647-82     000089
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        010465152000113DW COMERCIO E REPRESENTACAO DE MAQ      RUA FREI SILVIO ,41-.                   IMBUIA                                  88440000SC4521400002041693510007942/06  30072013800UNIBANCO S/A        1702201400000000000156665CC                                                                                                                                                                                                                                                                                                                                                                                           268647-83     000090
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        010465152000113DW COMERCIO E REPRESENTACAO DE MAQ      RUA FREI SILVIO ,41-.                   IMBUIA                                  88440000SC4521400003041693690007943/06  30072013800UNIBANCO S/A        1702201400000000000288335CC                                                                                                                                                                                                                                                                                                                                                                                           268647-84     000091
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        010465152000113DW COMERCIO E REPRESENTACAO DE MAQ      RUA FREI SILVIO ,41-.                   IMBUIA                                  88440000SC4521400004041693340008024/06  01082013800UNIBANCO S/A        1702201400000000000313335CC                                                                                                                                                                                                                                                                                                                                                                                           268647-85     000092
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        010465152000113DW COMERCIO E REPRESENTACAO DE MAQ      RUA FREI SILVIO ,41-.                   IMBUIA                                  88440000SC4521400005041693420008025/06  01082013800UNIBANCO S/A        1702201400000000000156665CC                                                                                                                                                                                                                                                                                                                                                                                           268647-86     000093
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        010465152000113DW COMERCIO E REPRESENTACAO DE MAQ      RUA FREI SILVIO ,41-.                   IMBUIA                                  88440000SC4521400006041530630044535/02  02102013800UNIBANCO S/A        0212201300000000001039891CC                                                                                                                                                                                                                                                                                                                                                                                           268647-87     000094
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        010465152000113DW COMERCIO E REPRESENTACAO DE MAQ      RUA FREI SILVIO ,41-.                   IMBUIA                                  88440000SC4521400007041510610044535/03  02102013800UNIBANCO S/A        3112201300000000001039891CC                                                                                                                                                                                                                                                                                                                                                                                           268647-88     000095
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        010465152000113DW COMERCIO E REPRESENTACAO DE MAQ      RUA FREI SILVIO ,41-.                   IMBUIA                                  88440000SC4521400008041530550044535/04  02102013800UNIBANCO S/A        3001201400000000001039891CC                                                                                                                                                                                                                                                                                                                                                                                           268647-89     000096
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        010465152000113DW COMERCIO E REPRESENTACAO DE MAQ      RUA FREI SILVIO ,41-.                   IMBUIA                                  88440000SC4521400009041871620044535/05  02102013800UNIBANCO S/A        0303201400000000001039891CC                                                                                                                                                                                                                                                                                                                                                                                           268647-90     000097
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        010465152000113DW COMERCIO E REPRESENTACAO DE MAQ      RUA FREI SILVIO ,41-.                   IMBUIA                                  88440000SC4521400010041768450044898/01  14102013800UNIBANCO S/A        1311201300000000001214872CC                                                                                                                                                                                                                                                                                                                                                                                           268647-91     000098
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        007334738000134ARAUJO & ARAUJO SIST. ELET DE MONI      ROD PARIGOT DE SOUZA,S/N                ARAPOTI                                 84990000PR4521300001041859410045543/01  29102013900BRADESCO S/A        2701201400000000006250000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-92     000099
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        007884300000120MECANICA ROHR LTDA - ME                 RODOVIA SC 472,0                        SAO JOAO OESTE                          89897000SC4521200001041871540045740/01  31102013800UNIBANCO S/A        2011201300000000006000000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-93     000100
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        015674145000145M BRUM MAQUINAS E IMPL AGRICOLAS L      R 333,120                               VILHENA                                 76980000RO4521100001041871030009160/01  31102013900BRADESCO S/A        0212201300000000003800000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-94     000101
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        015674145000145M BRUM MAQUINAS E IMPL AGRICOLAS L      R 333,120                               VILHENA                                 76980000RO4521100002041529540044357/02  30092013900BRADESCO S/A        2911201300000000000726594CC                                                                                                                                                                                                                                                                                                                                                                                           268647-95     000102
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        015674145000145M BRUM MAQUINAS E IMPL AGRICOLAS L      R 333,120                               VILHENA                                 76980000RO4521100003041529460044357/03  30092013900BRADESCO S/A        3012201300000000000726812CC                                                                                                                                                                                                                                                                                                                                                                                           268647-96     000103
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        088746763000127AGROPEC GIRUA LTDA                      AV PRES CASTELO BRANCO,334              GIRUA                                   98870000RS4521000001041508380043435/05  11092013800UNIBANCO S/A        3001201400000000004525000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-97     000104
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        088746763000127AGROPEC GIRUA LTDA                      AV PRES CASTELO BRANCO,334              GIRUA                                   98870000RS4521000002041530210044455/02  01102013800UNIBANCO S/A        2611201300000000000450000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-98     000105
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        061064929002708DU PONT DO BRASIL S/A                   EST TOLEDO-NOVO SOBRADINHO,S/N          TOLEDO                                  85925000PR4520900001041528140008569/01  10092013016CURITIBA            2012201300000000004893600CC                                                                                                                                                                                                                                                                                                                                                                                           268647-99     000106
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        086434933000102UNIPARTS COMERCIAL AGRICOLA LTDA        AV PAULO ROBERTO CUNHA DOS SA,3495      UBERLANDIA                              38402266MG4520800001041000160041596/04  25072013028UBERLANDIA          2211201300000000000045019CC                                                                                                                                                                                                                                                                                                                                                                                           268647-100    000107
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        086434933000102UNIPARTS COMERCIAL AGRICOLA LTDA        AV PAULO ROBERTO CUNHA DOS SA,3495      UBERLANDIA                              38402266MG4520800002041531010041598/04  25072013028UBERLANDIA          2211201300000000001800848CC                                                                                                                                                                                                                                                                                                                                                                                           268647-101    000108
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        086434933000102UNIPARTS COMERCIAL AGRICOLA LTDA        AV PAULO ROBERTO CUNHA DOS SA,3495      UBERLANDIA                              38402266MG4520800003040831620041652/04  26072013028UBERLANDIA          2511201300000000001528556CC                                                                                                                                                                                                                                                                                                                                                                                           268647-102    000109
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        086434933000102UNIPARTS COMERCIAL AGRICOLA LTDA        AV PAULO ROBERTO CUNHA DOS SA,3495      UBERLANDIA                              38402266MG4520800004041000240042148/04  06082013028UBERLANDIA          0412201300000000000772500CC                                                                                                                                                                                                                                                                                                                                                                                           268647-103    000110
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        018384435000142AGRO SOLO MAQUINAS E IMPL AGRICOLA      RUA DEMETRIO LORENZ,367                 SAO CARLOS                              89885000SC4520700001041527840043975/02  24092013800UNIBANCO S/A        2511201300000000001125000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-104    000111
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        018384435000142AGRO SOLO MAQUINAS E IMPL AGRICOLA      RUA DEMETRIO LORENZ,367                 SAO CARLOS                              89885000SC4520700002041527760043975/03  24092013800UNIBANCO S/A        2312201300000000001125000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-105    000112
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        018384435000142AGRO SOLO MAQUINAS E IMPL AGRICOLA      RUA DEMETRIO LORENZ,367                 SAO CARLOS                              89885000SC4520700003041858520044511/01  02102013800UNIBANCO S/A        2802201400000000001700000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-106    000113
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        023405160001600COOP AGRO PEC DE PATROCIONIO            AV DOM JOSE COIMBRA,2200                PATROCINIO                              38740000MG4520600001041527680008322/05  27082013800UNIBANCO S/A        2401201400000000001765960CC                                                                                                                                                                                                                                                                                                                                                                                           268647-107    000114
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        023405160001600COOP AGRO PEC DE PATROCIONIO            AV DOM JOSE COIMBRA,2200                PATROCINIO                              38740000MG4520600002041527500043017/06  29082013800UNIBANCO S/A        2901201400000000000958335CC                                                                                                                                                                                                                                                                                                                                                                                           268647-108    000115
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        023405160001600COOP AGRO PEC DE PATROCIONIO            AV DOM JOSE COIMBRA,2200                PATROCINIO                              38740000MG4520600003041527410043021/06  29082013800UNIBANCO S/A        2901201400000000000958335CC                                                                                                                                                                                                                                                                                                                                                                                           268647-109    000116
1007421073611COBR_CAUC_BIC  VALE GRANDE IND E COM DE ALIMENTOS      014841272000129TRADEX COMPANY COMERCIO IMP E EXP       TABAPUA 665                             SAO PAULO                               04533012SP45194000010241911300056506-1  27092013007PAULISTA            1812201300000000027091938CC                                                                                                                                                                                                                                                                                                                                                                                           268647-110    000117
9000116                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000118
